iSession,iTrial,text,A,b,n_constraints,matched_rules,un_pro
1,11,腿短，脖子短。,"[[0.0, 0.0, -1.0, 0.0], [-1.0, 0.0, 0.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,12,头长，腿长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,13,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,14,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,15,脖子、尾巴长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,['general_case'],[]
1,16,脖子、尾巴短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,17,脖子和腿长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,18,脖子和尾巴长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,['general_case'],[]
1,19,脖子和尾巴短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,20,脖子和尾巴短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,21,脖子和尾巴长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,['general_case'],[]
1,22,腿和尾巴比较短。,"[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,23,腿和尾巴比较短。,"[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,24,脖子和腿比较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,25,尾巴和腿比较短。,"[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,26,尾巴和头比较短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,27,脖子最短，其他长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,28,脖子最短。,"[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,29,脖子短，尾巴长。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[-0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,30,头、脖子、腿一样长。,[],[],0,[],['头、脖子、腿一样长']
1,31,头最短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,32,脖子最短，其他长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,33,头和腿比较短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,34,头和腿比较短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,35,脖子和腿比较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,36,脖子和腿比较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,37,脖子和头比较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,38,头和腿比较短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,39,腿最短。,"[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,40,脖子最短。,"[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,41,脖子最短。,"[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,42,腿最短。,"[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,43,头和尾巴最短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,44,头和尾巴最短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,45,脖子和腿较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,46,脖子最短。,"[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,47,腿最短。,"[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,48,腿最短。,"[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,49,,[],[],0,[],[]
1,50,腿短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, -1.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,51,尾巴短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,52,脖子短，其他长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,53,脖子短，其他长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,54,脖子短，其他长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,55,头短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,56,尾巴短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,57,腿短，头短。,"[[0.0, 0.0, -1.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,58,脖子短，头短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,59,腿短，头短。,"[[0.0, 0.0, -1.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,60,头和尾巴短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,61,腿短，头短。,"[[0.0, 0.0, -1.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,62,腿短。,"[[0.0, 0.0, -1.0, 0.0]]",[-0.5],1,['general_case'],[]
1,63,头短，腿短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,64,头、尾巴比较短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,65,头、尾巴比较短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,66,腿短，尾巴短。,"[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,67,腿短，脖子短。,"[[0.0, 0.0, -1.0, 0.0], [-1.0, 0.0, 0.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,68,头短。,"[[0.0, -1.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,69,头和脖子短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,70,腿最短。,"[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,71,头比脖子短。,"[[1.0, -1.0, 0.0, 0.0]]",[0.0],1,['comparison'],[]
1,72,脖子短。,"[[-1.0, 0.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,73,脖子、腿最短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,74,头、尾巴短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,75,脖子比腿短。,"[[-1.0, 0.0, 1.0, 0.0]]",[0.0],1,['comparison'],[]
1,76,腿短。,"[[0.0, 0.0, -1.0, 0.0]]",[-0.5],1,['general_case'],[]
1,77,三长一短。,[],[],0,[],['三长一短']
1,78,尾巴短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,79,头和腿短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,80,尾巴短。,"[[0.0, 0.0, 0.0, -1.0]]",[-0.5],1,['general_case'],[]
1,81,脖子、腿短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,82,腿最短。,"[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,83,脖子短。,"[[-1.0, 0.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,84,脖子短。,"[[-1.0, 0.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,85,脖子最短。,"[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,86,脖子短。,"[[-1.0, 0.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,87,脖子不是最短。,[],[],0,[],['脖子不是最短']
1,88,脖子最长。,"[[1.0, -1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0], [1.0, 0.0, 0.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,89,脖子长，尾巴短。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,90,脖子和头最短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,91,头和腿短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,92,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,93,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,94,脖子短，头长。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[-0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,95,脖子短，头长。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[-0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,96,脖子比尾巴长。,"[[1.0, 0.0, 0.0, -1.0]]",[0.0],1,['comparison'],[]
1,97,脖子比腿长。,"[[1.0, 0.0, -1.0, 0.0]]",[0.0],1,['comparison'],[]
1,98,脖子和腿短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,99,脖子比头和腿都长。,"[[1.0, -1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0]]","[0.0, 0.0]",2,['comparison'],[]
1,100,腿和头都短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,101,头和腿短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,102,脖子比尾巴短。,"[[-1.0, 0.0, 0.0, 1.0]]",[0.0],1,['comparison'],[]
1,103,头和尾巴短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,104,尾巴和腿短。,"[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,105,四个都很短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5, -0.5, -0.5]",4,['universal_quantifier'],[]
1,106,腿和脖子短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,107,脖子和腿适中。,"[[1.0, 0.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[0.25, -0.75, 0.25, -0.75]",4,['general_case'],[]
1,108,脖子和腿较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,109,脖子和腿较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,110,脖子比尾巴长。,"[[1.0, 0.0, 0.0, -1.0]]",[0.0],1,['comparison'],[]
1,111,腿和头比较短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,112,脖子和头短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,113,头和腿长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,114,脖子和腿短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,115,尾巴短。,"[[0.0, 0.0, 0.0, -1.0]]",[-0.5],1,['general_case'],[]
1,116,脖子和头短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,117,头短。,"[[0.0, -1.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,118,脖子比腿长。,"[[1.0, 0.0, -1.0, 0.0]]",[0.0],1,['comparison'],[]
1,119,头短，脖子短。,"[[0.0, -1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,120,尾巴短。,"[[0.0, 0.0, 0.0, -1.0]]",[-0.5],1,['general_case'],[]
1,121,脖子短。,"[[-1.0, 0.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,122,头和脖子短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,123,脖子和腿短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,124,脖子和头短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,125,头短，腿短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,126,,[],[],0,[],[]
1,127,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,128,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,129,脖子比腿和头长。,"[[1.0, -1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0]]","[0.0, 0.0]",2,['comparison'],[]
1,130,四个都长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5, 0.5]",4,['universal_quantifier'],[]
1,131,脖子、头比较长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,132,尾巴长，腿比脖子短，脖子比头短。,"[[0.0, 0.0, 0.0, 1.0], [1.0, 0.0, -1.0, 0.0], [-1.0, 1.0, 0.0, 0.0]]","[0.5, 0.0, 0.0]",3,"['general_case', 'comparison', 'comparison']",[]
1,133,腿和头短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,134,脖子比头长，头比腿长。,"[[1.0, -1.0, 0.0, 0.0], [0.0, 1.0, -1.0, 0.0]]","[0.0, 0.0]",2,"['comparison', 'comparison']",[]
1,135,脖子最长。,"[[1.0, -1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0], [1.0, 0.0, 0.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,136,脖子短，头长。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[-0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,137,脖子和腿短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,138,脖子和腿短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,139,头和腿比较短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,140,脖子和腿比较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,141,脖子和腿比较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,142,头长，脖子短。,"[[0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,143,,[],[],0,[],[]
1,144,脖子和腿短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,145,四个都比较长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5, 0.5]",4,['universal_quantifier'],[]
1,146,比较均匀。,[],[],0,[],['比较均匀']
1,147,腿短。,"[[0.0, 0.0, -1.0, 0.0]]",[-0.5],1,['general_case'],[]
1,148,头和尾巴短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,149,腿短。,"[[0.0, 0.0, -1.0, 0.0]]",[-0.5],1,['general_case'],[]
1,150,尾巴短。,"[[0.0, 0.0, 0.0, -1.0]]",[-0.5],1,['general_case'],[]
1,151,腿短。,"[[0.0, 0.0, -1.0, 0.0]]",[-0.5],1,['general_case'],[]
1,152,四个都比较短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5, -0.5, -0.5]",4,['universal_quantifier'],[]
1,153,头很长。,"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,154,腿短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, -1.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,155,腿短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, -1.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,156,脖子短。,"[[-1.0, 0.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,157,脖子、腿长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,158,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,159,头长，脖子短。,"[[0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,160,头长，脖子短。,"[[0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,161,头、尾巴比较长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,['general_case'],[]
1,162,只有头比较长。,"[[0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[0.5, -0.5, -0.5, -0.5]",4,['exclusive_case'],[]
1,163,脖子短，其他长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,164,尾巴最短。,"[[1.0, 0.0, 0.0, -1.0], [0.0, 1.0, 0.0, -1.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,165,腿短，其他长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, -1.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
