iSession,iTrial,text,A,b,n_constraints,matched_rules,un_pro
1,39,腿和头长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,40,腿和头一样长。,[],[],0,[],['腿和头一样长']
1,41,腿和头长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,42,腿和头长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,43,腿、头和脖子一样长。,[],[],0,[],['腿、头和脖子一样长']
1,44,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,45,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,46,腿和头很长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,47,头和腿短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,48,头和腿短。,"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5]",2,['general_case'],[]
1,49,腿短。,"[[0.0, 0.0, -1.0, 0.0]]",[-0.5],1,['general_case'],[]
1,50,腿短。,"[[0.0, 0.0, -1.0, 0.0]]",[-0.5],1,['general_case'],[]
1,51,尾巴长。,"[[0.0, 0.0, 0.0, 1.0]]",[0.5],1,['general_case'],[]
1,52,四个部位很均衡。,[],[],0,[],['四个部位很均衡']
1,53,头和腿差不多长。,[],[],0,[],['头和腿差不多长']
1,54,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,55,尾巴和头长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,['general_case'],[]
1,56,头和脖子长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,57,四个部位均衡。,[],[],0,[],['四个部位均衡']
1,58,四个部位均衡，腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],['四个部位均衡']
1,59,头长，尾巴长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,60,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,61,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,62,脖子、头长，尾巴长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5]",3,"['general_case', 'general_case']",[]
1,63,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,64,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,65,头长，尾巴长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,66,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,67,头最长。,"[[-1.0, 1.0, 0.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 1.0, 0.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,68,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,69,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,70,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,71,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,72,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,73,四个部位都长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5, 0.5]",4,['universal_quantifier'],[]
1,74,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,75,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,76,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,77,尾巴长。,"[[0.0, 0.0, 0.0, 1.0]]",[0.5],1,['general_case'],[]
1,78,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,79,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,80,腿短，头长，尾巴长。,"[[0.0, 0.0, -1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[-0.5, 0.5, 0.5]",3,"['general_case', 'general_case', 'general_case']",[]
1,81,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,82,腿长，头长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,83,腿长，头长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,84,腿长，头长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,85,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,86,尾巴长。,"[[0.0, 0.0, 0.0, 1.0]]",[0.5],1,['general_case'],[]
1,87,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,88,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,89,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,90,四个部位都长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5, 0.5]",4,['universal_quantifier'],[]
1,91,头最长。,"[[-1.0, 1.0, 0.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 1.0, 0.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,92,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,93,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,94,头和脖子长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,95,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,96,四个部位均衡。,[],[],0,[],['四个部位均衡']
1,97,腿短，其他部位长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, -1.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,98,腿短，其他部位长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, -1.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,99,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,100,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,101,头和脖子长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,102,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,103,头长。,"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,104,脖子长，腿长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,105,腿短，尾巴长。,"[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[-0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,106,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,107,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,108,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,109,腿短，其他部位长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, -1.0, 0.0]]","[0.5, 0.5, 0.5, -0.5]",4,['exclusion'],[]
1,110,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,111,头长，四个部位都长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5, 0.5]",4,"['general_case', 'universal_quantifier']",[]
1,112,腿长，脖子长。,"[[0.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,113,四个部位都短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5, -0.5, -0.5]",4,['universal_quantifier'],[]
1,114,腿长，头长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,115,腿长，头长，脖子长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5, 0.5]",3,"['general_case', 'general_case', 'general_case']",[]
1,116,腿长，其他都短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, 1.0, 0.0]]","[-0.5, -0.5, -0.5, 0.5]",4,['exclusion'],[]
1,117,腿短，头长。,"[[0.0, 0.0, -1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[-0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,118,腿长，脖子长。,"[[0.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,119,腿长，头长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,120,脖子长，头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,121,脖子长，头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,122,尾巴长。,"[[0.0, 0.0, 0.0, 1.0]]",[0.5],1,['general_case'],[]
1,123,尾巴长。,"[[0.0, 0.0, 0.0, 1.0]]",[0.5],1,['general_case'],[]
1,124,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,125,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,126,腿长，脖子长。,"[[0.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,127,腿长，脖子短。,"[[0.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 0.0]]","[0.5, -0.5]",2,"['general_case', 'general_case']",[]
1,128,脖子长，头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,129,头最长。,"[[-1.0, 1.0, 0.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 1.0, 0.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,130,四个部位都短。,"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5, -0.5, -0.5]",4,['universal_quantifier'],[]
1,131,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,132,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,133,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,134,腿长，尾巴长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,135,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,136,脖子长，头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,137,脖子长，尾巴长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,138,脖子长，尾巴长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,139,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,140,头长。,"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,141,腿长，头长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,142,腿长，头长，尾巴长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5]",3,"['general_case', 'general_case', 'general_case']",[]
1,143,腿短，脖子长，头长，尾巴长。,"[[0.0, 0.0, -1.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[-0.5, 0.5, 0.5, 0.5]",4,"['general_case', 'general_case', 'general_case', 'general_case']",[]
1,144,腿长，尾巴长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,145,腿长，脖子长。,"[[0.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,146,尾巴最长。,"[[-1.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, -1.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,147,尾巴最长。,"[[-1.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, -1.0, 1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,148,头最长。,"[[-1.0, 1.0, 0.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 1.0, 0.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,149,脖子和头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,150,脖子、头和尾巴长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5]",3,['general_case'],[]
1,151,头短。,"[[0.0, -1.0, 0.0, 0.0]]",[-0.5],1,['general_case'],[]
1,152,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,153,头和脖子长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,['general_case'],[]
1,154,均等。,[],[],0,[],['均等']
1,155,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,156,脖子长。,"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,157,头长。,"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,158,腿长，脖子长。,"[[0.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,159,腿长。,"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1,['general_case'],[]
1,160,腿长，尾巴长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,161,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,162,头和尾巴长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,['general_case'],[]
1,163,头和尾巴长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,['general_case'],[]
1,164,腿长，头长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,165,腿最长。,"[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.0, 0.0, 0.0]",3,['superlative'],[]
1,166,脖子长，头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,167,脖子长，头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,168,尾巴长。,"[[0.0, 0.0, 0.0, 1.0]]",[0.5],1,['general_case'],[]
1,169,头长。,"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1,['general_case'],[]
1,170,腿长，尾巴长。,"[[0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,171,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,172,头长，腿长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,173,头长，脖子长。,"[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,174,脖子长，头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,175,脖子长，头长。,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
1,176,头长，腿长。,"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",2,"['general_case', 'general_case']",[]
