stiID,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
103,green,yellow,pink,blue,0.000691251223964462,0.770643059962927,0.757821413157917,0.767689984211554,2,0,0
104,green,yellow,pink,blue,0.904110478652394,0.763623243669191,0.68374779221879,0.0563179837846178,4,0,0
105,green,yellow,pink,blue,0.062247273690726,0.688784265709547,0.843163717660291,0.0534603932133541,2,0,0
106,green,yellow,pink,blue,0.795947944433113,0.501963365755429,0.393971562329176,0.558382754529527,3,0,1
107,green,yellow,pink,blue,0.958987707318927,0.674138123657053,0.643361046116861,0.671856368090389,4,0,0
108,green,yellow,pink,blue,0.015390951462697,0.110859226683083,0.0638249375414536,0.174218083582396,1,0,0
109,green,yellow,pink,blue,0.521554899641459,0.858007613022709,0.874841645454256,0.676709594235911,4,1,1
110,green,yellow,pink,blue,0.977114820099923,0.748403364873798,0.899366104710736,0.309944383390176,4,0,0
111,green,yellow,pink,blue,0.0478336053889375,0.0754059838251717,0.290935590141729,0.71236376172294,1,0,0
112,green,yellow,pink,blue,0.678077553853502,0.861694890020046,0.0562084053259748,0.258657465055,3,0,0
113,green,yellow,pink,blue,0.947626175530301,0.384827682518702,0.493854798269526,0.561051094060093,3,0,1
114,green,yellow,pink,blue,0.0999716004542859,0.218008537269885,0.113468487005104,0.340768576639366,1,0,0
115,green,yellow,pink,blue,0.475049829081837,0.674686110342458,0.322489875398822,0.655624631080674,2,1,1
116,green,yellow,pink,blue,0.545555122116302,0.99966956278375,0.564226165900427,0.450198926383195,4,1,1
117,green,yellow,pink,blue,0.20052635152566,0.122260143172182,0.665443828359254,0.626591762856134,1,0,0
118,green,yellow,pink,blue,0.534702363747072,0.330541424798944,0.595225194350357,0.349927952622915,4,1,1
119,green,yellow,pink,blue,0.0375489917649622,0.814047325024636,0.400026409622652,0.666530432728925,2,0,0
120,green,yellow,pink,blue,0.682099299165151,0.487602251083886,0.4650008345086,0.291283705880188,3,0,1
121,green,yellow,pink,blue,0.44175385558082,0.387259810549924,0.0148618795546149,0.615716120836888,1,0,0
122,green,yellow,pink,blue,0.157821147719836,0.171755803856694,0.722056307238265,0.875757305655547,1,0,0
123,green,yellow,pink,blue,0.0512069722368166,0.205818033319893,0.858351263404612,0.634016301952446,1,0,0
124,green,yellow,pink,blue,0.589650342234211,0.221706340786208,0.848740664406385,0.961539784839773,4,0,0
125,green,yellow,pink,blue,0.089555466605691,0.720818266518471,0.426533018874064,0.201285760180739,2,0,0
126,green,yellow,pink,blue,0.933380375418284,0.349900664494902,0.696995476133955,0.645875234324345,4,0,0
127,green,yellow,pink,blue,0.626472433490159,0.718616159738077,0.228207510813407,0.221898947653813,3,0,0
128,green,yellow,pink,blue,0.993227488154617,0.111763563743984,0.520542739111438,0.504126247146332,4,0,1
129,green,yellow,pink,blue,0.499170697750083,0.180536852737867,0.794893678081137,0.839645779669144,1,1,1
130,green,yellow,pink,blue,0.00979744802186644,0.444694340731438,0.705865576035973,0.404451828442501,1,0,0
131,green,yellow,pink,blue,0.416738770591671,0.793007289594686,0.717267704530187,0.62312071437956,2,0,0
132,green,yellow,pink,blue,0.388261200426783,0.477080753078152,0.996105859432297,0.55554545042013,1,0,1
133,green,yellow,pink,blue,0.573246435046335,0.103734112639369,0.342270101762748,0.901864053552871,3,0,0
134,green,yellow,pink,blue,0.421113601889941,0.835811352536394,0.912394321277311,0.600455239502299,2,0,0
135,green,yellow,pink,blue,0.804183855663699,0.212973099921052,0.694524411227614,0.8328455952076,4,0,0
136,green,yellow,pink,blue,0.325362479345754,0.62580613920724,0.140257043711863,0.307995897405883,2,0,0
137,green,yellow,pink,blue,0.748404682457325,0.621213927961415,0.546645863456801,0.235430339386225,4,0,1
138,green,yellow,pink,blue,0.0212446805726575,0.688523253354971,0.377403760074308,0.0210130990070254,2,0,0
139,green,yellow,pink,blue,0.292467903451276,0.522566360480932,0.550875264748901,0.290730974438544,2,0,1
140,green,yellow,pink,blue,0.0428176186137135,0.623878362393198,0.0502819592839449,0.35588809825489,2,0,0
141,green,yellow,pink,blue,0.763308169998469,0.267782636419939,0.304357864263666,0.992540702206073,3,0,0
142,green,yellow,pink,blue,0.953263580015324,0.480266382603371,0.0244439779266433,0.25721922517919,3,0,1
143,green,yellow,pink,blue,0.621989620438504,0.285380548464581,0.578654179141166,0.820483978745704,4,0,0
144,green,yellow,pink,blue,0.62452517671804,0.833763117845917,0.346637204367716,0.498607772101529,3,0,0
145,green,yellow,pink,blue,0.0215897125190708,0.182705424494592,0.337151634008127,0.757259636601291,1,0,0
146,green,yellow,pink,blue,0.962909270951095,0.899606337902421,0.0481408267490352,0.198191013102832,3,0,0
147,green,yellow,pink,blue,0.892866209948969,0.235315835589127,0.882321356074417,0.262171403149875,4,0,0
148,green,yellow,pink,blue,0.64162473307252,0.378689583294523,0.355267696913274,0.474667789660168,3,0,0
149,green,yellow,pink,blue,0.0232603671068843,0.216464152310722,0.911553160735135,0.832852785624495,1,0,0
150,green,yellow,pink,blue,0.861747635275829,0.440194054681589,0.108606257624124,0.580446846396006,3,0,0
151,green,yellow,pink,blue,0.945683967474158,0.825461203564709,0.652650891165218,0.953699897674851,4,0,0
152,green,yellow,pink,blue,0.975605579704272,0.521225004040071,0.417826957241728,0.453271230958324,3,0,1
153,green,yellow,pink,blue,0.289474192446924,0.000429104050255091,0.90335216882139,0.317204938452875,1,0,0
154,green,yellow,pink,blue,0.267802339589686,0.413192262561865,0.659072178144253,0.340585069476687,1,0,0
155,green,yellow,pink,blue,0.723187072203907,0.95944086219594,0.60800251163806,0.298214012196042,4,0,0
156,green,yellow,pink,blue,0.0944080937043432,0.457155860644452,0.493168025844074,0.819497861695302,1,0,1
157,green,yellow,pink,blue,0.454657984382246,0.676350537314789,0.56690212605405,0.040382859337652,2,1,1
158,green,yellow,pink,blue,0.421543015596265,0.744070440876563,0.275684209757311,0.784311515171387,2,0,0
159,green,yellow,pink,blue,0.646250292917057,0.289969926587659,0.9647522970349,0.87562942839485,4,0,0
160,green,yellow,pink,blue,0.485276890944539,0.640023613050598,0.474148259110298,0.615445627144968,2,1,1
161,green,yellow,pink,blue,0.425007231339202,0.606686785624506,0.570762859532861,0.613629248403932,2,0,0
162,green,yellow,pink,blue,0.510794020355734,0.0956653729095924,0.547675774593442,0.67203257285568,4,1,1
163,green,yellow,pink,blue,0.00941745073689071,0.813772697781808,0.0291647357646438,0.244933344271429,2,0,0
164,green,yellow,pink,blue,0.0705200756527239,0.970993486925641,0.193010688446559,0.420319471365186,2,0,0
165,green,yellow,pink,blue,0.231837135366134,0.575584482231486,0.776175996076,0.757387488159282,2,0,0
166,green,yellow,pink,blue,0.721065953724075,0.82178709073846,0.207860778813061,0.871989660904307,3,0,0
167,green,yellow,pink,blue,0.209111357798739,0.41151690607574,0.359637161621971,0.394368862402603,1,0,0
168,green,yellow,pink,blue,0.123086151946475,0.136074702093644,0.476912740396652,0.287915159754665,1,0,1
169,green,yellow,pink,blue,0.701810809823396,0.232634242365538,0.21930094911121,0.827275217515094,3,0,0
170,green,yellow,pink,blue,0.972114887167431,0.598639376452202,0.280787633283891,0.672420670375865,3,0,0
171,green,yellow,pink,blue,0.648918236870584,0.791691671508567,0.511820372518894,0.194295722454253,4,0,1
172,green,yellow,pink,blue,0.162508875472241,0.548755088038734,0.385772742830697,0.532302746224409,2,0,1
173,green,yellow,pink,blue,0.588614272262978,0.353751852394151,0.916076886948637,0.84620075980798,4,0,0
174,green,yellow,pink,blue,0.187498524303842,0.9078857854199,0.765821678540755,0.233687917531109,2,0,0
175,green,yellow,pink,blue,0.974450061375467,0.0995234878207738,0.414720240682288,0.0720337011426029,3,0,0
176,green,yellow,pink,blue,0.0817229412317192,0.488800201968612,0.0681598286428928,0.961350280605768,1,0,1
177,green,yellow,pink,blue,0.268948205200087,0.503125366639571,0.588133791945839,0.652217574827592,2,0,1
178,green,yellow,pink,blue,0.546343169307855,0.829616483803612,0.0967900005496725,0.322537726537895,3,1,1
179,green,yellow,pink,blue,0.391341797813483,0.522009037772081,0.806284674304798,0.356047793000191,2,0,1
180,green,yellow,pink,blue,0.916507151987603,0.410024343307254,0.177425167577441,0.0734320718101038,3,0,0
181,green,yellow,pink,blue,0.198291274908296,0.0892226513301917,0.513056438846124,0.489615258161855,1,0,1
182,green,yellow,pink,blue,0.715579467098455,0.219424006015551,0.361591378064656,0.656800038136361,3,0,0
183,green,yellow,pink,blue,0.439149448196326,0.666578690207697,0.0305008982712959,0.404445533439215,2,0,0
184,green,yellow,pink,blue,0.280709761569576,0.0345299393027649,0.442247800644018,0.979466002872859,1,0,0
185,green,yellow,pink,blue,0.725935463015162,0.0883308940443718,0.830718727614233,0.0724979960217986,4,0,0
186,green,yellow,pink,blue,0.926968324410014,0.350803873684119,0.269351916415208,0.522647701897386,3,0,0
187,green,yellow,pink,blue,0.321946637990242,0.75442947201363,0.134720671839186,0.990524260099225,2,0,0
188,green,yellow,pink,blue,0.00553139942148795,0.499140875736004,0.878136074852676,0.364289451964373,1,0,1
189,green,yellow,pink,blue,0.469013404318293,0.437786627221113,0.835637044328276,0.717297929946476,1,1,1
190,green,yellow,pink,blue,0.951249764042261,0.689938183152246,0.705188300324361,0.0720648284830373,4,0,0
191,green,yellow,pink,blue,0.153500899502955,0.249320362633346,0.51510595702138,0.95369204703837,1,0,1
192,green,yellow,pink,blue,0.59831597465788,0.568233013995844,0.000308466324348666,0.323766224505869,3,0,0
193,green,yellow,pink,blue,0.41879393213882,0.993536921197957,0.224219497525221,0.660520331256957,2,0,0
194,green,yellow,pink,blue,0.696354708507402,0.918799384078435,0.176941016960446,0.159725452707811,3,0,0
195,green,yellow,pink,blue,0.408376062933713,0.30142349770633,0.177726437303396,0.770870192699286,1,0,0
196,green,yellow,pink,blue,0.113704331887471,0.291563454619976,0.855110569346739,0.687714804437416,1,0,0
197,green,yellow,pink,blue,0.629415716893116,0.095397052935395,0.547589946437514,0.406658873226144,4,0,1
198,green,yellow,pink,blue,0.339421255837886,0.0744811582944699,0.850193260840093,0.139045623024785,1,0,0
199,green,yellow,pink,blue,0.914260136598857,0.940933365395441,0.584950772896706,0.0267680823336874,4,0,0
200,green,yellow,pink,blue,0.68966356911161,0.898787324696395,0.0782652755480596,0.297142541270491,3,0,0
201,green,yellow,pink,blue,0.655163739629766,0.0785721457651634,0.952552638180115,0.751826134205353,4,0,0
202,green,yellow,pink,blue,0.819231803333711,0.548688286371965,0.803338457905012,0.522067740310565,4,0,1
203,green,yellow,pink,blue,0.397899414623038,0.464617785802127,0.497693543899801,0.161461933035072,1,0,1
204,green,yellow,pink,blue,0.599900448218257,0.373943992246791,0.235348741177167,0.784062555155544,3,0,0
205,green,yellow,pink,blue,0.677483462120784,0.333143296318585,0.909738529009204,0.886572162118455,4,0,0
206,green,yellow,pink,blue,0.485029789057692,0.640548500686138,0.754866527668058,0.633036652860583,2,1,1
207,green,yellow,pink,blue,0.77149531287205,0.88616057522307,0.491863180952732,0.437772686175636,3,0,1
208,green,yellow,pink,blue,0.586190129936105,0.0296670971059561,0.431114786775608,0.191656553955434,3,0,0
209,green,yellow,pink,blue,0.646080166470748,0.641547417359933,0.524354239570002,0.256276852752218,4,0,1
210,green,yellow,pink,blue,0.573209866828027,0.674447942134463,0.848040846620539,0.274206685021626,4,0,0
211,green,yellow,pink,blue,0.0547300353880555,0.993530648593533,0.635283493329391,0.211650692453436,2,0,0
212,green,yellow,pink,blue,0.698584172582958,0.459255689117154,0.686448290433253,0.399110216647242,4,0,1
213,green,yellow,pink,blue,0.309735403713033,0.118165304211256,0.417798184115854,0.681626957803127,1,0,0
214,green,yellow,pink,blue,0.981006978628823,0.8669763396728,0.609429819443265,0.358104159488607,4,0,0
215,green,yellow,pink,blue,0.391259080877989,0.596146732001738,0.0248068387937026,0.829396757937213,2,0,0
216,green,yellow,pink,blue,0.338148791161737,0.824443114949651,0.73775785289478,0.803082241741543,2,0,0
217,green,yellow,pink,blue,0.550004469082184,0.948908447511912,0.568492742091306,0.533462463478748,4,0,0
218,green,yellow,pink,blue,0.442637610901032,0.136740157186985,0.713862624572663,0.296645573563707,1,0,0
219,green,yellow,pink,blue,0.880551391736888,0.209605519554242,0.947221020176013,0.235909728259851,4,0,0
220,green,yellow,pink,blue,0.0198713755711805,0.605846147354608,0.314900486793957,0.556009506985028,2,0,0
221,green,yellow,pink,blue,0.310508628426588,0.630797886130188,0.494805107058589,0.152669661405213,2,0,1
222,green,yellow,pink,blue,0.192257798912455,0.384776183682032,0.368042529970532,0.822077425978559,1,0,0
223,green,yellow,pink,blue,0.107580697415942,0.212622503785043,0.854294444553012,0.979785749050459,1,0,0
224,green,yellow,pink,blue,0.659201983139141,0.136229313698239,0.620167436740497,0.898357351644078,4,0,0
225,green,yellow,pink,blue,0.805422584102182,0.693102268425662,0.126825642809761,0.0072843394791543,3,0,0
226,green,yellow,pink,blue,0.720101459966807,0.697732319096022,0.585500110960001,0.713248490613174,4,0,0
227,green,yellow,pink,blue,0.141203332857417,0.36904191065388,0.482244145462683,0.56824666637604,1,0,1
228,green,yellow,pink,blue,0.647561124226256,0.0288547930870174,0.944234719759941,0.0582511418011041,4,0,0
229,green,yellow,pink,blue,0.438031116227958,0.814229872121176,0.904509568030878,0.301908713121245,2,0,0
230,green,yellow,pink,blue,0.456544743289931,0.786478731019908,0.735767348080118,0.166619623627334,2,1,1
231,green,yellow,pink,blue,0.176016143260105,0.0614561624305613,0.322446418107768,0.164857691552845,1,0,0
232,green,yellow,pink,blue,0.757660589180371,0.518215002423302,0.703541930643015,0.888142427185544,4,0,1
233,green,yellow,pink,blue,0.0221543106839569,0.647704054375564,0.964157114264451,0.883743802517136,2,0,0
234,green,yellow,pink,blue,0.311619666608821,0.879104969276318,0.0811985760036679,0.0170168148029383,2,0,0
235,green,yellow,pink,blue,0.654689099584683,0.305368686286325,0.430243166106025,0.724840245535697,3,0,0
236,green,yellow,pink,blue,0.341494423472625,0.89730169448814,0.230251808028046,0.827168665670079,2,0,0
237,green,yellow,pink,blue,0.745201196381641,0.537209167597301,0.792129285144313,0.556430641139199,4,0,1
238,green,yellow,pink,blue,0.371598025980841,0.34869581768696,0.404076000549168,0.125037633044316,1,0,0
239,green,yellow,pink,blue,0.541625166155144,0.788540542935683,0.0748984482347533,0.108096573353426,3,1,1
240,green,yellow,pink,blue,0.843424852977555,0.25911594537353,0.131434122084705,0.194286007455814,3,0,0
241,green,yellow,pink,blue,0.587442221798052,0.247715350315913,0.328651991839486,0.272189427051855,3,0,0
242,green,yellow,pink,blue,0.318035733367904,0.704795854241041,0.883472899302132,0.515749491015035,2,0,0
243,green,yellow,pink,blue,0.460923210514438,0.25709406556757,0.501969478036505,0.631144234291827,1,1,1
244,green,yellow,pink,blue,0.401679742887662,0.69108640709644,0.47723448617208,0.686116071603089,2,0,1
245,green,yellow,pink,blue,0.833650336980721,0.466506335084132,0.812813303315274,0.438745036915054,4,0,1
246,green,yellow,pink,blue,0.368734550776626,0.184752674234459,0.343792680158568,0.778490725559285,1,0,0
247,green,yellow,pink,blue,0.995223240466101,0.37528878344427,0.802002458555924,0.8219386863015,4,0,0
248,green,yellow,pink,blue,0.720728254957289,0.463916553124556,0.211364039599316,0.340447626385598,3,0,1
249,green,yellow,pink,blue,0.0342109514844649,0.119274322394627,0.486842966103833,0.937985016721272,1,0,1
250,green,yellow,pink,blue,0.894881611725267,0.041867485730744,0.447479250281142,0.456823017967587,3,0,0
251,green,yellow,pink,blue,0.0643147501114884,0.553645956179288,0.0177470149067908,0.433999676461988,2,0,0
252,green,yellow,pink,blue,0.372072652494349,0.455696873453094,0.847621271968786,0.197332227053767,1,0,1
253,green,yellow,pink,blue,0.48046186984405,0.196637677647392,0.309310511944469,0.816628460566448,1,1,1
254,green,yellow,pink,blue,0.282716264305155,0.907320210364131,0.043023917508473,0.0413171425664597,2,0,0
255,green,yellow,pink,blue,0.469113678549483,0.844681632209763,0.970506389605552,0.795840744396912,2,1,1
256,green,yellow,pink,blue,0.595738818915233,0.821930458544947,0.153393255770457,0.32987912945838,3,0,0
257,green,yellow,pink,blue,0.342087714533235,0.25544861770844,0.454691984962402,0.398853001908667,1,0,1
258,green,yellow,pink,blue,0.0814800333118702,0.250509539910404,0.315553774054887,0.829808530581507,1,0,0
259,green,yellow,pink,blue,0.312952895122042,0.329913060668172,0.57749366152598,0.796654858214033,1,0,0
260,green,yellow,pink,blue,0.854993926476951,0.0848887705385388,0.896753652414134,0.891372487398276,4,0,0
261,green,yellow,pink,blue,0.03728791118055,0.780156019769784,0.560795677817072,0.199397992244494,2,0,0
262,green,yellow,pink,blue,0.197909178176661,0.916171959087369,0.621695185414089,0.0655781480409388,2,0,0
263,green,yellow,pink,blue,0.834434709927678,0.86241410971246,0.924884676843372,0.171108246981093,4,0,0
264,green,yellow,pink,blue,0.768703121666016,0.948478925530768,0.959235822488421,0.125611632720835,4,0,0
265,green,yellow,pink,blue,0.691653426812219,0.214965031453538,0.458581759210521,0.00612744966076251,3,0,1
