iSession,stiID,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,dist_category1,dist_category2,prob_category1,prob_category2,ambiguous
1,40,green,yellow,pink,blue,0.239052853932657,0.0191571686448555,0.146597543295273,0.898981566567866,0.717920089800067,0.881110890527338,0.836430849020073,0.163569150979927,0
1,41,green,yellow,pink,blue,0.691684155553688,0.628781682491974,0.0891465757600416,0.644075902056584,0.633425620555212,0.457759610736976,0.147209132565268,0.852790867434732,0
1,42,green,yellow,pink,blue,0.209762005619064,0.486243430990054,0.432240567895658,0.306481344796141,0.209401886175217,0.578002719988993,0.97554134348705,0.0244586565129497,0
1,43,green,yellow,pink,blue,0.570354575980928,0.93976202502669,0.168549292153288,0.468703534443264,0.637853222533151,0.580088060138284,0.359473133785106,0.640526866214894,0
1,44,green,yellow,pink,blue,0.67906787044112,0.372511307756068,0.937443090595211,0.316588030033855,0.65218786582648,0.496267208155221,0.17376052757661,0.82623947242339,0
1,45,green,yellow,pink,blue,0.810202524534059,0.413610662851678,0.130113630315302,0.21154987591149,0.735737308169472,0.48073575080121,0.0724254391146316,0.927574560885368,0
1,46,green,yellow,pink,blue,0.42623917715209,0.600589097519857,0.874976781347797,0.840077110185904,0.545379172251246,0.609261244765629,0.6544868352863,0.3455131647137,0
1,47,green,yellow,pink,blue,0.28663432249509,0.893502535412372,0.74222419018415,0.0584169820062348,0.640198749648489,0.789442915324723,0.81644446909813,0.18355553090187,0
1,48,green,yellow,pink,blue,0.917758070721783,0.0799866994312071,0.817065560866683,0.341593272889975,0.864832512542275,0.574610480263283,0.0520439136751476,0.947956086324853,0
1,49,green,yellow,pink,blue,0.497346147418283,0.39868137454917,0.270527466613889,0.475457130872689,0.353136767428078,0.356874528498841,0.509343314917865,0.490656685082135,1
1,50,green,yellow,pink,blue,0.791079519635929,0.0407714702750458,0.830543171363348,0.580792176396642,0.787047681519129,0.573031005573614,0.105253683859309,0.894746316140691,0
1,51,green,yellow,pink,blue,0.341348850248375,0.185617861922869,0.65284712242505,0.952549790161551,0.579089195713864,0.702848096208672,0.775144066880769,0.224855933119231,0
1,52,green,yellow,pink,blue,0.449072571735775,0.750444828251023,0.961307437027267,0.80000512890984,0.636521900364831,0.67534254856945,0.595850871907929,0.404149128092071,1
1,53,green,yellow,pink,blue,0.30704396309159,0.32302387500054,0.56885029451444,0.239511769675746,0.327366833593762,0.547836728091149,0.900670684787142,0.0993293152128582,0
1,54,green,yellow,pink,blue,0.386918585995299,0.235537707485924,0.986565499762316,0.756837181024675,0.625618355284119,0.710267372524677,0.69983035812954,0.30016964187046,0
1,55,green,yellow,pink,blue,0.560282282040816,0.743196816948522,0.550984605416076,0.286488902671807,0.451227442642922,0.378581461449521,0.325972077566757,0.674027922433243,0
1,56,green,yellow,pink,blue,0.707092192713981,0.260434194282408,0.301301085271835,0.639302465702449,0.570273165749649,0.34368487144497,0.0939882123234303,0.90601178767657,0
1,57,green,yellow,pink,blue,0.229545344042447,0.153135137070958,0.352960186943429,0.0920040034911088,0.555711315231316,0.761097708466969,0.886337465730063,0.113662534269937,0
1,58,green,yellow,pink,blue,0.845018624257309,0.129303361221462,0.0057837637680168,0.738038494401572,0.890154578815972,0.668847179802481,0.0985825687015192,0.901417431298481,0
1,59,green,yellow,pink,blue,0.999832856503522,0.875101210587869,0.26514364496306,0.135979089051282,0.943726105385396,0.625128871099685,0.039697034260194,0.960302965739806,0
1,60,green,yellow,pink,blue,0.453902752766749,0.669915895652157,0.486518721193796,0.196691392876777,0.40326864521608,0.456861956664881,0.630865850397284,0.369134149602716,0
1,61,green,yellow,pink,blue,0.0941512212415554,0.572357267052652,0.689956850005311,0.730484137489748,0.34457358928705,0.724278770358904,0.978055541476553,0.0219444585234473,0
1,62,green,yellow,pink,blue,0.542212941628493,0.192261280898084,0.58085796043185,0.275672279255117,0.486777627412618,0.441293005746709,0.388209154345406,0.611790845654594,0
1,63,green,yellow,pink,blue,0.135261711160438,0.510377752907119,0.715767444151927,0.665468669069248,0.295310079544595,0.672269538146864,0.977458429604634,0.0225415703953656,0
1,64,green,yellow,pink,blue,0.124765848896703,0.118893002308336,0.291494066481874,0.868764098506482,0.583427648429247,0.845944426103144,0.932463875366574,0.0675361246334259,0
1,65,green,yellow,pink,blue,0.779983393261128,0.163723746857993,0.192450636474012,0.908197687992673,0.809429477501042,0.61252974277702,0.122496622383816,0.877503377616184,0
1,66,green,yellow,pink,blue,0.357144212450077,0.725136566458911,0.54286123021611,0.407241881334494,0.269457806441857,0.46418024193451,0.875143670441784,0.124856329558216,0
1,67,green,yellow,pink,blue,0.968263456341289,0.380147732238236,0.362810077710802,0.440175317543561,0.743415782864275,0.290522924862072,0.0106770041787506,0.989322995821249,0
1,68,green,yellow,pink,blue,0.723112918727358,0.0773934284919388,0.71958747290346,0.961647300082546,0.814720219509833,0.663819340898404,0.181085737457028,0.818914262542972,0
1,69,green,yellow,pink,blue,0.604232805300761,0.329989669835607,0.669059009025313,0.577072017598207,0.434632531160671,0.290985621367055,0.192092724562274,0.807907275437726,0
1,70,green,yellow,pink,blue,0.368781750397207,0.681470479602674,0.464656648491846,0.386738180986358,0.247220612685829,0.438561604497646,0.871401749977376,0.128598250022624,0
1,71,green,yellow,pink,blue,0.668739890533626,0.836858405147023,0.619756388397648,0.621147413135336,0.563768542323657,0.386128319060018,0.144747954230661,0.855252045769339,0
1,72,green,yellow,pink,blue,0.0372929860159306,0.69933376626493,0.225710505523603,0.0240299729008238,0.621900649339015,0.921665574724563,0.952467814908854,0.0475321850911456,0
1,73,green,yellow,pink,blue,0.742794995875313,0.872518799746066,0.514774264637348,0.150191564965554,0.710071393763206,0.511279168718528,0.120476851787232,0.879523148212768,0
1,74,green,yellow,pink,blue,0.279101862202974,0.780511304376005,0.676280147798033,0.224467378140566,0.431887052923376,0.638298178189367,0.887365735395591,0.112634264604409,0
1,75,green,yellow,pink,blue,0.259396059161693,0.423938113802859,0.236158190019979,0.353532926448869,0.311349965132169,0.580984286901212,0.936810520435279,0.0631894795647212,0
1,76,green,yellow,pink,blue,0.0624022781974721,0.972055679876438,0.384005156180461,0.535302214130336,0.522236077118699,0.842809730631331,0.961049583395539,0.0389504166044609,0
1,77,green,yellow,pink,blue,0.477438427290045,0.230609183227702,0.794288090028266,0.768196656812969,0.531821941092649,0.552626591594639,0.551824831612067,0.448175168387933,1
1,78,green,yellow,pink,blue,0.323908119054758,0.808682618317059,0.172264650143004,0.87765434683234,0.592267367107573,0.725859845346041,0.791818974557208,0.208181025442792,0
1,79,green,yellow,pink,blue,0.418007057918101,0.553489679620655,0.0958129387561831,0.038087602010185,0.638606108043002,0.699864775018524,0.648530630380386,0.351469369619614,0
1,80,green,yellow,pink,blue,0.81354718598196,0.79494350416648,0.118342399288684,0.709410750900008,0.770773954056189,0.529665273799833,0.082331169926366,0.917668830073634,0
1,81,green,yellow,pink,blue,0.401993008248233,0.459714296665167,0.88734819137648,0.788649259853036,0.508017547950723,0.596731782945766,0.70830010207921,0.29169989792079,0
1,82,green,yellow,pink,blue,0.514294993201579,0.539633879949845,0.898002304348921,0.856937196854383,0.597689455015409,0.585608821172494,0.469835092458374,0.530164907541626,1
1,83,green,yellow,pink,blue,0.0249281993510481,0.64593061588803,0.919448450958672,0.605508519551352,0.508942148785467,0.856792805443253,0.970069989971598,0.0299300100284024,0
1,84,green,yellow,pink,blue,0.937123684376063,0.989255454944441,0.853929370728145,0.689420865308097,0.934160650799163,0.659948814019279,0.0605333215649099,0.93946667843509,0
1,85,green,yellow,pink,blue,0.157456258982344,0.854803931898178,0.0673032020874048,0.167620107319098,0.657383515213403,0.880168635598876,0.902722827153757,0.097277172846243,0
1,86,green,yellow,pink,blue,0.836608755038064,0.966694571522108,0.410452887821445,0.256178321784329,0.793335585135909,0.541084647356467,0.0742951772253392,0.925704822774661,0
1,87,green,yellow,pink,blue,0.584234554119475,0.819849852691455,0.470633027814994,0.975111936067703,0.663784932251031,0.59697226247459,0.338916431329122,0.661083568670878,0
1,88,green,yellow,pink,blue,0.620520006274487,0.48079458737142,0.0593321128693744,0.427682093460795,0.580579012089021,0.465351461804705,0.240073698634608,0.759926301365392,0
1,89,green,yellow,pink,blue,0.521830080791434,0.312290088833186,0.448339759742454,0.512257267593238,0.334582761967275,0.300192511256055,0.414861823987269,0.585138176012732,1
1,90,green,yellow,pink,blue,0.0805524007945903,0.623413653804549,0.395669843764251,0.0080179295369173,0.544861962316313,0.846358173106749,0.953245506135168,0.046754493864832,0
1,91,green,yellow,pink,blue,0.0126067272752413,0.450701409604759,0.337858155466105,0.989802622819999,0.570072367353596,0.901318909568024,0.964853981056124,0.0351460189438762,0
1,92,green,yellow,pink,blue,0.762698578286559,0.0510826280312266,0.765678719713664,0.374126232599594,0.742169809720573,0.536765729321566,0.11364471684438,0.88635528315562,0
1,93,green,yellow,pink,blue,0.890011137226979,0.709801854936178,0.981227688092745,0.06998720123204,0.93280339246841,0.692900448674696,0.0832467366507403,0.91675326334926,0
1,94,green,yellow,pink,blue,0.643652812049545,0.0061956929419335,0.021178758900878,0.930364547800941,0.901825179863161,0.818312802652921,0.302562766757669,0.697437233242331,0
1,95,green,yellow,pink,blue,0.194311864128014,0.916937697174903,0.0418352243268282,0.547566845864276,0.623791454170006,0.833548987263206,0.890667290348012,0.109332709651988,0
1,96,green,yellow,pink,blue,0.173685472268366,0.92446626312695,0.607366786268091,0.405504010432353,0.454370591603117,0.72990900956585,0.94021670881124,0.0597832911887603,0
1,97,green,yellow,pink,blue,0.629562897088157,0.593714403613049,0.76448394072803,0.674008258970013,0.503071576799274,0.351451439455226,0.180021567719321,0.819978432280679,0
1,98,green,yellow,pink,blue,0.869635552548436,0.103615334989103,0.630869382751411,0.814901811866238,0.810776767733376,0.536398559419901,0.0604387768213003,0.9395612231787,0
1,99,green,yellow,pink,blue,0.898190803048781,0.528902817360554,0.517346442971794,0.11154252277202,0.756430301287899,0.417128274824089,0.0325143121811672,0.967485687818833,0
1,100,green,yellow,pink,blue,0.0759298374219496,0.293273775727289,0.323313975433562,0.0991846349639907,0.514691229212274,0.830046519181962,0.959048487913004,0.0409515120869958,0
1,101,green,yellow,pink,blue,0.142382821671199,0.208958949576152,0.940294759629974,0.177277623516879,0.627929580242721,0.867129019277178,0.916214795106686,0.0837852048933141,0
1,102,green,yellow,pink,blue,0.952851050517827,0.274575705210488,0.805975520964669,0.489451272401735,0.799091989059398,0.430925697146362,0.0245625546160468,0.975437445383953,0
1,103,green,yellow,pink,blue,0.983350805159555,0.348683820337508,0.203313648692671,0.525537565942249,0.805838040788675,0.407460602785809,0.0182750510017023,0.981724948998298,0
1,104,green,yellow,pink,blue,0.239052853932657,0.0191571686448555,0.146597543295273,0.898981566567866,0.717920089800067,0.881110890527338,0.836430849020073,0.163569150979927,0
1,105,green,yellow,pink,blue,0.691684155553688,0.628781682491974,0.0891465757600416,0.644075902056584,0.633425620555212,0.457759610736976,0.147209132565268,0.852790867434732,0
1,106,green,yellow,pink,blue,0.209762005619064,0.486243430990054,0.432240567895658,0.306481344796141,0.209401886175217,0.578002719988993,0.97554134348705,0.0244586565129497,0
1,107,green,yellow,pink,blue,0.570354575980928,0.93976202502669,0.168549292153288,0.468703534443264,0.637853222533151,0.580088060138284,0.359473133785106,0.640526866214894,0
1,108,green,yellow,pink,blue,0.67906787044112,0.372511307756068,0.937443090595211,0.316588030033855,0.65218786582648,0.496267208155221,0.17376052757661,0.82623947242339,0
1,109,green,yellow,pink,blue,0.810202524534059,0.413610662851678,0.130113630315302,0.21154987591149,0.735737308169472,0.48073575080121,0.0724254391146316,0.927574560885368,0
1,110,green,yellow,pink,blue,0.42623917715209,0.600589097519857,0.874976781347797,0.840077110185904,0.545379172251246,0.609261244765629,0.6544868352863,0.3455131647137,0
1,111,green,yellow,pink,blue,0.28663432249509,0.893502535412372,0.74222419018415,0.0584169820062348,0.640198749648489,0.789442915324723,0.81644446909813,0.18355553090187,0
1,112,green,yellow,pink,blue,0.917758070721783,0.0799866994312071,0.817065560866683,0.341593272889975,0.864832512542275,0.574610480263283,0.0520439136751476,0.947956086324853,0
1,113,green,yellow,pink,blue,0.497346147418283,0.39868137454917,0.270527466613889,0.475457130872689,0.353136767428078,0.356874528498841,0.509343314917865,0.490656685082135,1
1,114,green,yellow,pink,blue,0.791079519635929,0.0407714702750458,0.830543171363348,0.580792176396642,0.787047681519129,0.573031005573614,0.105253683859309,0.894746316140691,0
1,115,green,yellow,pink,blue,0.341348850248375,0.185617861922869,0.65284712242505,0.952549790161551,0.579089195713864,0.702848096208672,0.775144066880769,0.224855933119231,0
1,116,green,yellow,pink,blue,0.449072571735775,0.750444828251023,0.961307437027267,0.80000512890984,0.636521900364831,0.67534254856945,0.595850871907929,0.404149128092071,1
1,117,green,yellow,pink,blue,0.30704396309159,0.32302387500054,0.56885029451444,0.239511769675746,0.327366833593762,0.547836728091149,0.900670684787142,0.0993293152128582,0
1,118,green,yellow,pink,blue,0.386918585995299,0.235537707485924,0.986565499762316,0.756837181024675,0.625618355284119,0.710267372524677,0.69983035812954,0.30016964187046,0
1,119,green,yellow,pink,blue,0.560282282040816,0.743196816948522,0.550984605416076,0.286488902671807,0.451227442642922,0.378581461449521,0.325972077566757,0.674027922433243,0
1,120,green,yellow,pink,blue,0.707092192713981,0.260434194282408,0.301301085271835,0.639302465702449,0.570273165749649,0.34368487144497,0.0939882123234303,0.90601178767657,0
1,121,green,yellow,pink,blue,0.229545344042447,0.153135137070958,0.352960186943429,0.0920040034911088,0.555711315231316,0.761097708466969,0.886337465730063,0.113662534269937,0
1,122,green,yellow,pink,blue,0.845018624257309,0.129303361221462,0.0057837637680168,0.738038494401572,0.890154578815972,0.668847179802481,0.0985825687015192,0.901417431298481,0
1,123,green,yellow,pink,blue,0.999832856503522,0.875101210587869,0.26514364496306,0.135979089051282,0.943726105385396,0.625128871099685,0.039697034260194,0.960302965739806,0
1,124,green,yellow,pink,blue,0.453902752766749,0.669915895652157,0.486518721193796,0.196691392876777,0.40326864521608,0.456861956664881,0.630865850397284,0.369134149602716,0
1,125,green,yellow,pink,blue,0.0941512212415554,0.572357267052652,0.689956850005311,0.730484137489748,0.34457358928705,0.724278770358904,0.978055541476553,0.0219444585234473,0
1,126,green,yellow,pink,blue,0.542212941628493,0.192261280898084,0.58085796043185,0.275672279255117,0.486777627412618,0.441293005746709,0.388209154345406,0.611790845654594,0
1,127,green,yellow,pink,blue,0.135261711160438,0.510377752907119,0.715767444151927,0.665468669069248,0.295310079544595,0.672269538146864,0.977458429604634,0.0225415703953656,0
1,128,green,yellow,pink,blue,0.124765848896703,0.118893002308336,0.291494066481874,0.868764098506482,0.583427648429247,0.845944426103144,0.932463875366574,0.0675361246334259,0
1,129,green,yellow,pink,blue,0.185061158181047,0.385404005693101,0.022352231876744,0.939035397354559,0.662003599394578,0.867863818482099,0.886813940715244,0.113186059284756,0
1,130,green,yellow,pink,blue,0.216647028567196,0.0912989946879372,0.744906931698882,0.892685056214323,0.618328303585317,0.815893903916128,0.878217327278272,0.121782672721728,0
1,131,green,yellow,pink,blue,0.798894220227728,0.415272369979954,0.0909028512864782,0.921308211827425,0.808285050416606,0.595340660881857,0.106267796124422,0.893732203875578,0
1,132,green,yellow,pink,blue,0.472528573412247,0.363884478185325,0.478388079186732,0.524662782110529,0.262910116211684,0.31079439472776,0.617474578127549,0.382525421872451,0
1,133,green,yellow,pink,blue,0.289686723032268,0.242476568152892,0.117882112969248,0.280366211703298,0.512002377421979,0.687357048013251,0.852399587058897,0.147600412941103,0
1,134,green,yellow,pink,blue,0.332991419560434,0.500402726318015,0.897593557924981,0.811417777455927,0.511809932815081,0.654948843626541,0.807117662632626,0.192882337367374,0
1,135,green,yellow,pink,blue,0.688500368557087,0.885960243779598,0.153845873777176,0.157910002316441,0.760326330347261,0.624176064954629,0.203996190185043,0.796003809814957,0
1,136,green,yellow,pink,blue,0.550680100743821,0.609383610264146,0.732366689395031,0.96125217194404,0.607553406410691,0.564305804415844,0.393535236122177,0.606464763877824,0
1,137,green,yellow,pink,blue,0.631243958072742,0.30961142501057,0.368952321064429,0.685145785778121,0.482749646503521,0.319066236268479,0.162896307267819,0.837103692732181,0
1,138,green,yellow,pink,blue,0.933584342302799,0.8679741663526,0.785492489995431,0.822475095994298,0.887799915253862,0.595486647391833,0.0510218075437705,0.94897819245623,0
1,139,green,yellow,pink,blue,0.249270467790048,0.965177327255058,0.40100956574247,0.844984731588563,0.58754067868798,0.771967344725853,0.863452536836294,0.136547463163706,0
1,140,green,yellow,pink,blue,0.565648303118843,0.539885866346619,0.988488051946552,0.19601455875849,0.657459093006826,0.605478452018331,0.372897502644561,0.627102497355439,0
1,141,green,yellow,pink,blue,0.989928758900878,0.225119265446959,0.890446335959626,0.420358545007083,0.884220045630441,0.540292818936011,0.0310903987552749,0.968909601244725,0
1,142,green,yellow,pink,blue,0.738474916567574,0.522040794366908,0.967373533653993,0.151218042294895,0.761039036260853,0.583699835656371,0.145121006850283,0.854878993149717,0
1,143,green,yellow,pink,blue,0.0043241864228816,0.494897753125389,0.4684709910662,0.0152450772584041,0.54439328782279,0.889966215877673,0.96940154146596,0.0305984585340404,0
1,144,green,yellow,pink,blue,0.0492821522635968,0.13471214667954,0.101078713848798,0.499328014403069,0.576941517220399,0.885200181896151,0.956168719231713,0.0438312807682872,0
1,145,green,yellow,pink,blue,0.367174727304472,0.202482854844346,0.628489010004416,0.389701434557996,0.3618308549736,0.513562888365636,0.82014354715689,0.17985645284311,0
1,146,green,yellow,pink,blue,0.508407055859296,0.690790398342281,0.257338957858895,0.477591819561266,0.403189397852991,0.392625310801229,0.473614316479051,0.526385683520949,1
1,147,green,yellow,pink,blue,0.447989078840192,0.782535160670666,0.0648546521252081,0.0819097945461343,0.695109118073354,0.731565176309345,0.590143972411211,0.409856027588789,1
1,148,green,yellow,pink,blue,0.516508852829997,0.281679288582161,0.606762093684518,0.250493720122666,0.4385686149474,0.419325144949457,0.452039237112306,0.547960762887694,1
1,149,green,yellow,pink,blue,0.0853479657306972,0.183770909884006,0.0381606788774475,0.995660195831927,0.765562354150002,1.00036880817076,0.912780263909209,0.0872197360907913,0
1,150,green,yellow,pink,blue,0.65197502077239,0.459040160920806,0.800117163684447,0.0190833783052479,0.696141318054493,0.576747530493419,0.232555389759497,0.767444610240503,0
1,151,green,yellow,pink,blue,0.882468193299082,0.597989126729336,0.980077858777668,0.372570773559092,0.81014248298189,0.52331887930112,0.0537462924058854,0.946253707594115,0
1,152,green,yellow,pink,blue,0.821421649168681,0.829751348219159,0.906959378456921,0.740242631108552,0.811536265552569,0.580662949686244,0.0904022626375778,0.909597737362422,0
1,153,green,yellow,pink,blue,0.671559693591287,0.779685149170552,0.287656350320923,0.248283403463841,0.603645117977535,0.439121549080462,0.161753899924294,0.838246100075706,0
1,154,green,yellow,pink,blue,0.110671856470565,0.443708769027475,0.354579254992588,0.66184866923893,0.264429988988927,0.677680870768918,0.984210720405284,0.0157892795947157,0
1,155,green,yellow,pink,blue,0.430425638837662,0.0258111015357801,0.55273466139574,0.343241595270014,0.533631581283101,0.595262148725282,0.649377866312404,0.350622133687596,0
1,156,green,yellow,pink,blue,0.538458256280687,0.722449382712893,0.52362011050667,0.724542633839814,0.428566444694297,0.38106553404529,0.38343134259516,0.61656865740484,0
1,157,green,yellow,pink,blue,0.850075224029112,0.578989230278639,0.869482527828115,0.399085781614468,0.71626153801263,0.403677305291127,0.0420537814514628,0.957946218548537,0
1,158,green,yellow,pink,blue,0.835873798845037,0.432194754900977,0.497766929489245,0.466617758025548,0.590732613048577,0.114416874953668,0.0084663166046355,0.991533683395365,0
1,159,green,yellow,pink,blue,0.231455258418553,0.91772209740666,0.506412906057856,0.0741029869450735,0.596879426011114,0.790449107012466,0.873878630944117,0.126121369055883,0
1,160,green,yellow,pink,blue,0.730668786328041,0.328350833836456,0.377059418053212,0.536238896522412,0.526244774515899,0.215092483311825,0.0426344405912725,0.957365559408727,0
1,161,green,yellow,pink,blue,0.709519114997138,0.0405616992879452,0.230070746303831,0.875041101395759,0.797344968596434,0.652870495541735,0.190811674991187,0.809188325008813,0
1,162,green,yellow,pink,blue,0.325859175236477,0.171243498853467,0.847149319615694,0.443558029371542,0.487374391686444,0.641618751623778,0.823819671925438,0.176180328074562,0
1,163,green,yellow,pink,blue,0.163621593278151,0.0626919691863985,0.710129769703371,0.776200741104266,0.564925581350334,0.809641475707527,0.920353441456049,0.0796465585439513,0
1,164,green,yellow,pink,blue,0.140900331648759,0.663448853049956,0.0008547092982933,0.321975836229271,0.565205174528379,0.823745444700544,0.929916193226246,0.0700838067737543,0
1,165,green,yellow,pink,blue,0.677921279246674,0.819330480298622,0.0497618411374448,0.181709218422202,0.767536317194963,0.641241544947404,0.220466875595363,0.779533124404637,0
1,166,green,yellow,pink,blue,0.764205505347399,0.0604328766208539,0.407631269274505,0.131321921426329,0.775939472975827,0.581271503150297,0.124915854843093,0.875084145156907,0
1,167,green,yellow,pink,blue,0.960073538528396,0.554326105107547,0.212060155768205,0.604441719493536,0.775224601313316,0.375366013316329,0.0180112041812624,0.981988795818738,0
