iSession,stiID,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,dist_category1,dist_category2,prob_category1,prob_category2,ambiguous
1,31,yellow,green,pink,blue,0.157458505739924,0.425565779615601,0.200882925825427,0.739919569687537,0.401418491484798,0.709702965730035,0.956179534774559,0.0438204652254413,0
1,32,yellow,green,pink,blue,0.0283264042900883,0.648446109430505,0.755374184646848,0.0755804462671031,0.562604090115677,0.887804571921546,0.96274508618269,0.0372549138173098,0
1,33,yellow,green,pink,blue,0.81354310942537,0.595675656596476,0.635938821726792,0.900417234349112,0.711018981646933,0.438183617718499,0.0613208599364647,0.938679140063535,0
1,34,yellow,green,pink,blue,0.972491636380126,0.909238434097803,0.149591399754259,0.621438775001167,0.909397505924674,0.595409260426718,0.0414917938416517,0.958508206158348,0
1,35,yellow,green,pink,blue,0.466415980313985,0.830153111070625,0.655218587995305,0.260857459028975,0.486948578646873,0.52029120493453,0.582592805096039,0.41740719490396,1
1,36,yellow,green,pink,blue,0.360088438805159,0.0343619162190449,0.236288552934807,0.350800672447908,0.566341289401516,0.6787149749901,0.754681206783698,0.245318793216302,0
1,37,yellow,green,pink,blue,0.183549065743276,0.66375832522688,0.179968923266825,0.105310600267946,0.537988966504471,0.77838490628819,0.917128729521602,0.0828712704783978,0
1,38,yellow,green,pink,blue,0.629386400699585,0.688111873308254,0.0525009094351774,0.532763756607642,0.616967598597134,0.501261026830463,0.239200868332497,0.760799131667503,0
1,39,yellow,green,pink,blue,0.261067863064229,0.532743806777892,0.860865080113837,0.0189181159170056,0.602376991354688,0.775751362647399,0.849890656032091,0.150109343967909,0
1,40,yellow,green,pink,blue,0.72257197108638,0.616837668372254,0.404685312629569,0.857395969409144,0.611385375344844,0.388870294698857,0.0975145644411975,0.902485435558802,0
1,41,yellow,green,pink,blue,0.703240330381357,0.523864232014915,0.994267935374502,0.907769043388391,0.785221423127974,0.64290928828083,0.194172720941288,0.805827279058712,0
1,42,yellow,green,pink,blue,0.589653351466827,0.0589714479923397,0.885794268318197,0.571755332124225,0.681070207837674,0.611721567820872,0.333257955460537,0.666742044539463,0
1,43,yellow,green,pink,blue,0.805766573470637,0.315494751639421,0.829075742958174,0.558837567354544,0.674293240953494,0.385881848918719,0.052944479049443,0.947055520950557,0
1,44,yellow,green,pink,blue,0.231677924626896,0.184728828147358,0.959441470190701,0.867377766685741,0.6676709505687,0.845048267027638,0.854926273625909,0.145073726374091,0
1,45,yellow,green,pink,blue,0.925814729840876,0.437598487904367,0.556270423584317,0.49482357528698,0.681037923852179,0.194930561698287,0.00768268662501142,0.992317313374989,0
1,46,yellow,green,pink,blue,0.662378704824043,0.8892047078903,0.485584957139132,0.19303988859706,0.64495643596255,0.503577302373203,0.195636751785629,0.804363248214371,0
1,47,yellow,green,pink,blue,0.884285791290093,0.372821958751788,0.0956790856247717,0.39369995759381,0.770238807140364,0.457145522492474,0.0418491859463054,0.958150814053695,0
1,48,yellow,green,pink,blue,0.388344661425279,0.078721858453696,0.593985812882655,0.327711809743299,0.484903156738256,0.588885735936477,0.738816391131079,0.261183608868921,0
1,49,yellow,green,pink,blue,0.247385378390993,0.550033875100355,0.343333458188304,0.150049262566813,0.386678353230412,0.634140970499455,0.922343766011676,0.0776562339883237,0
1,50,yellow,green,pink,blue,0.956608881483869,0.12234897771611,0.933163328080823,0.660300572816085,0.924793570729799,0.631374902082196,0.0504892367266686,0.949510763273331,0
1,51,yellow,green,pink,blue,0.595691813376458,0.755308639044218,0.800260129473637,0.673456304523151,0.552203373709785,0.457424040207782,0.279328816587001,0.720671183412999,0
1,52,yellow,green,pink,blue,0.991707176308843,0.160795025918043,0.791193204171933,0.978196306981124,0.989269801417328,0.697816282188541,0.0514396961577793,0.948560303842221,0
1,53,yellow,green,pink,blue,0.130066486835294,0.671901315423491,0.352702327032985,0.598093588575983,0.274322923587452,0.667223035851036,0.980715885430697,0.0192841145693033,0
1,54,yellow,green,pink,blue,0.686085073809715,0.772336890737537,0.324967435821795,0.206698181691648,0.617251916807065,0.441491625053389,0.147090811704249,0.852909188295751,0
1,55,yellow,green,pink,blue,0.65327985778829,0.863673259704163,0.139645560705695,0.166385104573801,0.732152377508222,0.618681861785725,0.243293826398687,0.756706173601314,0
1,56,yellow,green,pink,blue,0.486082031277033,0.982865785242074,0.0832150697467478,0.990262576942321,0.838427793244993,0.846687151909509,0.520636666564899,0.479363333435101,1
1,57,yellow,green,pink,blue,0.287085567789325,0.00114277835921692,0.891838052863985,0.777753803795441,0.693482589627521,0.832966106349573,0.801363028282479,0.198636971717521,0
1,58,yellow,green,pink,blue,0.431447179226897,0.703539614372193,0.591295471065477,0.0402788760423869,0.542245173623608,0.602148361362214,0.645434783808622,0.354565216191378,0
1,59,yellow,green,pink,blue,0.611982884423376,0.487632992460192,0.256690551443978,0.591796116436196,0.445881785051106,0.294665372612704,0.18061829146238,0.81938170853762,0
1,60,yellow,green,pink,blue,0.335617531122086,0.236284038572205,0.162267671174483,0.881960122899773,0.580373268997413,0.7079658185567,0.7817554074806,0.2182445925194,0
1,61,yellow,green,pink,blue,0.281121830100036,0.258446267657658,0.0376337135561705,0.695650564670607,0.558012992871202,0.728187249348023,0.845762186879484,0.154237813120516,0
1,62,yellow,green,pink,blue,0.771297823465971,0.732646139963952,0.820699427624019,0.421699414497585,0.659435176312942,0.404421720847075,0.0724174463798955,0.927582553620105,0
1,63,yellow,green,pink,blue,0.511229262314768,0.34008002434725,0.543269766335141,0.504922142509221,0.309372956587793,0.290658500569147,0.453349932988938,0.546650067011062,1
1,64,yellow,green,pink,blue,0.20016603503728,0.354223462457295,0.851737209179702,0.0930302938903251,0.559533402912074,0.782886705684217,0.903220632261521,0.096779367738479,0
1,65,yellow,green,pink,blue,0.781889565455099,0.536605270600769,0.863579972112577,0.907771465485398,0.763357334320737,0.548475026237442,0.10444125299016,0.89555874700984,0
1,66,yellow,green,pink,blue,0.346950070331023,0.129806593470934,0.177405912895441,0.489693635478524,0.500615262011915,0.635346810984548,0.793690397072354,0.206309602927646,0
1,67,yellow,green,pink,blue,0.626923007530475,0.471375017900724,0.271138610595689,0.889143079716143,0.588812546789756,0.468804018462474,0.231460045428305,0.768539954571696,0
1,68,yellow,green,pink,blue,0.646429805243336,0.104805379765717,0.946536597707296,0.0900037219103256,0.82512257240169,0.731024934077796,0.280703159917191,0.719296840082809,0
1,69,yellow,green,pink,blue,0.593961924034912,0.0290264058174018,0.72794270936183,0.228889036317767,0.682337867176514,0.609608924596812,0.325789825875551,0.674210174124449,0
1,70,yellow,green,pink,blue,0.949261896396022,0.805066345229467,0.293117539728065,0.859833718347196,0.868512136916211,0.552314616477549,0.0406220062998233,0.959377993700177,0
1,71,yellow,green,pink,blue,0.417403039221332,0.220343594822883,0.142452241229579,0.528813047954325,0.484666972292621,0.56347052701092,0.687409368907669,0.312590631092331,0
1,72,yellow,green,pink,blue,0.546183083303782,0.581652553992811,0.35134179686265,0.840648924722178,0.482216247842486,0.431682089481952,0.376286200385968,0.623713799614032,0
1,73,yellow,green,pink,blue,0.723781921874661,0.846861346057992,0.627437122516333,0.606435000390157,0.610205483741096,0.385446248539331,0.0955573460940995,0.904442653905901,0
1,74,yellow,green,pink,blue,0.367952411628757,0.358834479045287,0.614027265909557,0.56214688363015,0.225177548239613,0.427495633430853,0.883209515635198,0.116790484364802,0
1,75,yellow,green,pink,blue,0.775591873293268,0.987668115917006,0.700586844106409,0.582631648625128,0.749086163226263,0.534357751552063,0.104585284996953,0.895414715003047,0
1,76,yellow,green,pink,blue,0.454347176076163,0.172100405330253,0.264036380058408,0.294303885882908,0.49725811592542,0.541219417406227,0.608166816059695,0.391833183940305,0
1,77,yellow,green,pink,blue,0.707515149832722,0.874918226416191,0.762819591413233,0.744882679581859,0.692044401187764,0.52097053984137,0.15306793874746,0.84693206125254,0
1,78,yellow,green,pink,blue,0.489829474241874,0.739615647494825,0.602368262944037,0.385895163032169,0.37206586825068,0.38549129182805,0.53351323661901,0.46648676338099,1
1,79,yellow,green,pink,blue,0.580817327538803,0.00556279131462291,0.207279648055715,0.262488412783265,0.704276377594124,0.644350749590856,0.354513863608271,0.645486136391729,0
1,80,yellow,green,pink,blue,0.079474904440065,0.876107363036647,0.491545258989023,0.00472300408093032,0.644908010555216,0.914566256560027,0.936824681282143,0.0631753187178568,0
1,81,yellow,green,pink,blue,0.990141266634531,0.124322499414484,0.00914841304828715,0.27385016046012,0.990465400384323,0.7006286054137,0.0522343001425607,0.947765699857439,0
1,82,yellow,green,pink,blue,0.428594907813825,0.610450870029278,0.512302705561445,0.966461598488763,0.511696506941446,0.577268055068226,0.658297275039097,0.341702724960903,0
1,83,yellow,green,pink,blue,0.195091956983867,0.249282253155253,0.964717164374343,0.825881472907316,0.622924601391805,0.832432040490557,0.890423513094512,0.109576486905487,0
1,84,yellow,green,pink,blue,0.892220083275153,0.528351207551373,0.0658319978197937,0.610014195839987,0.783489249278531,0.470781605906479,0.0420040932367094,0.957995906763291,0
1,85,yellow,green,pink,blue,0.966298578194373,0.265107293289703,0.436477673225473,0.947331549741642,0.878862240730639,0.553263282703367,0.0371122556502141,0.962887744349786,0
1,86,yellow,green,pink,blue,0.0982822016600713,0.792063496862005,0.219905321936324,0.514012231062222,0.432398829590591,0.767259112797783,0.966059053978915,0.033940946021085,0
1,87,yellow,green,pink,blue,0.505357259887104,0.0364356117713044,0.41396610337438,0.573556093140628,0.541213084115301,0.536240937014782,0.487572192504246,0.512427807495754,1
1,88,yellow,green,pink,blue,0.910812434660741,0.627637217184079,0.973307597318301,0.414515001230255,0.827219499109299,0.522952832524978,0.045535132437031,0.954464867562969,0
1,89,yellow,green,pink,blue,0.451462392581312,0.3855579534167,0.463474339779525,0.751060578592764,0.343583491496079,0.408150980701166,0.656035148678865,0.343964851321135,0
1,90,yellow,green,pink,blue,0.827358030982807,0.485646428809131,0.403684161523465,0.680215621004325,0.612619565261907,0.218962783958555,0.0191415308418357,0.980858469158164,0
1,91,yellow,green,pink,blue,0.133723748692441,0.320597199883911,0.0904635570900735,0.118335109259109,0.599244289253727,0.851686544164438,0.925836294787366,0.0741637052126336,0
1,92,yellow,green,pink,blue,0.318998657038114,0.952629248903038,0.686018640038965,0.40396594019153,0.503447640495846,0.659136457558464,0.825906372153634,0.174093627846366,0
1,93,yellow,green,pink,blue,0.206959787534833,0.2807834000283,0.896354277662884,0.0622012103494065,0.631405472920049,0.831692902277372,0.881098530211818,0.118901469788182,0
1,94,yellow,green,pink,blue,0.011160478887437,0.0924630945023632,0.833910514310143,0.643996428303543,0.596122344086271,0.918804315527236,0.961831169708094,0.0381688302919055,0
1,95,yellow,green,pink,blue,0.694768712802713,0.310978440512056,0.749595535288232,0.627963061792981,0.55876724515552,0.342712884870086,0.103350065555052,0.896649934444947,0
1,96,yellow,green,pink,blue,0.39639914683961,0.960946313624912,0.569540307597202,0.776869592395424,0.561602029744981,0.647300311272962,0.702029892776758,0.297970107223242,0
1,97,yellow,green,pink,blue,0.566120307015179,0.916979795426753,0.438903027693668,0.357586826493971,0.545727542199005,0.481350437103145,0.344394586366694,0.655605413633306,0
1,98,yellow,green,pink,blue,0.266245009300246,0.0598665339843788,0.297304202401877,0.711043977074259,0.528778322983601,0.716492502094127,0.867282481610728,0.132717518389272,0
1,99,yellow,green,pink,blue,0.0451770606834974,0.731425621889454,0.522780182572139,0.205237828313118,0.427684380721063,0.798584290372195,0.976083956562486,0.0239160434375137,0
1,100,yellow,green,pink,blue,0.305586244808606,0.286624618528441,0.591864111196088,0.84882930402126,0.422776279254004,0.610862944932211,0.867710640730234,0.132289359269766,0
1,101,yellow,green,pink,blue,0.287324608354094,0.597689247297066,0.534758085903528,0.187289594148776,0.331560308073159,0.56798558919701,0.914060469342934,0.0859395306570662,0
1,102,yellow,green,pink,blue,0.017827923034837,0.892302873056204,0.816152637593866,0.927563019096667,0.700405627538133,0.98627588435095,0.945766790158839,0.0542332098411612,0
1,103,yellow,green,pink,blue,0.389145207445307,0.671509888482767,0.248314944203837,0.340092272667871,0.371069911437203,0.498545556322295,0.781555886171298,0.218444113828702,0
1,104,yellow,green,pink,blue,0.870901698589976,0.928955772482194,0.168125772409203,0.0937817623543693,0.91906242094464,0.688312454487529,0.0905037437378451,0.909496256262155,0
1,105,yellow,green,pink,blue,0.889094607198072,0.413310130623875,0.848089721076394,0.146773714370886,0.813567645116551,0.522300398221577,0.0515306612144793,0.948469338785521,0
1,106,yellow,green,pink,blue,0.223463543427965,0.835499836298651,0.881305206251066,0.125322500538483,0.631697089276755,0.821935319336479,0.870160917522639,0.129839082477361,0
1,107,yellow,green,pink,blue,0.757110341301184,0.200105828877755,0.331701207564676,0.791298970291065,0.678437164191,0.450740107439244,0.0930482928711277,0.906951707128872,0
1,108,yellow,green,pink,blue,0.528806703465239,0.143378294467726,0.366923948360185,0.319847805403156,0.505050757342273,0.475678004564815,0.427091552445189,0.572908447554811,1
1,109,yellow,green,pink,blue,0.835626692601499,0.575551144568225,0.0181440618071163,0.0283648816206241,0.89626526686769,0.68386017283646,0.106781080421658,0.893218919578342,0
1,110,yellow,green,pink,blue,0.158791429029087,0.559176987141036,0.709539399425185,0.895792356033068,0.460846252270018,0.744034837357925,0.94437475091592,0.0556252490840796,0
1,111,yellow,green,pink,blue,0.561085284985177,0.821043746865705,0.991682988725341,0.811985158412437,0.734118547924923,0.691263160758781,0.394471706481521,0.605528293518479,0
1,112,yellow,green,pink,blue,0.797357233503215,0.215956823282493,0.0410682895270384,0.248874927999248,0.808679531070922,0.597164424986847,0.107632916432712,0.892367083567288,0
1,113,yellow,green,pink,blue,0.73898304452608,0.45100231589765,0.661857934664657,0.974772548568177,0.702219449153339,0.504112200053856,0.121204556156802,0.878795443843198,0
1,114,yellow,green,pink,blue,0.983680950218795,0.511374612878845,0.122037511849122,0.69353862080686,0.847779428109176,0.484818531521153,0.0258410803263427,0.974158919673657,0
1,115,yellow,green,pink,blue,0.669060899979633,0.717877100435278,0.766764647677552,0.470281720825142,0.543257786095577,0.355060730261507,0.132162695068973,0.867837304931027,0
1,116,yellow,green,pink,blue,0.47028072657408,0.405091748845775,0.190401412048866,0.464579636419215,0.393239192419435,0.429367367042034,0.589350673226934,0.410649326773065,1
1,117,yellow,green,pink,blue,0.248498538202529,0.339225615059303,0.784485695656758,0.362049929339728,0.354701269054782,0.614259271046473,0.930576574957272,0.069423425042728,0
1,118,yellow,green,pink,blue,0.855949949317623,0.0715461227849335,0.477603444939063,0.446141181309179,0.744412818272242,0.445197141377164,0.0477814645575929,0.952218535442407,0
1,119,yellow,green,pink,blue,0.61946563717444,0.761889003570819,0.0542347261862152,0.539100365307163,0.636652358159038,0.534659319543785,0.265040960688879,0.734959039311121,0
1,120,yellow,green,pink,blue,0.145406699217008,0.9775422626921,0.646422258399412,0.720144379513261,0.555778190298823,0.814544472447531,0.930063346856335,0.0699366531436647,0
1,121,yellow,green,pink,blue,0.250003320302155,0.644488313015903,0.810609074393293,0.072344253641402,0.54794553296673,0.741782304180976,0.874172709966,0.125827290034,0
1,122,yellow,green,pink,blue,0.928004165435042,0.772775357037305,0.548926669934436,0.165547010488654,0.805201009051807,0.469408670076518,0.0336366586508242,0.966363341349176,0
1,123,yellow,green,pink,blue,0.681453088702362,0.683008320928563,0.323379246104701,0.987185734464748,0.698704976261368,0.55383711969318,0.190205019353429,0.809794980646571,0
1,124,yellow,green,pink,blue,0.0639200332848971,0.16412318894001,0.911474958243906,0.422932126696182,0.568058170065285,0.871074079107525,0.953918166811931,0.0460818331880692,0
1,125,yellow,green,pink,blue,0.0587361467110607,0.700424787352849,0.935850295778325,0.0321598802910302,0.69684418265472,0.962733435686464,0.934556966047625,0.0654430339523754,0
1,126,yellow,green,pink,blue,0.18511134292557,0.363107090812418,0.105311749161782,0.189172242656674,0.524731280264076,0.768265301547588,0.919482777862433,0.0805172221375669,0
1,127,yellow,green,pink,blue,0.334736989710247,0.466425224021405,0.383278802575378,0.302286453756755,0.247026531578057,0.475694353123134,0.907767708471204,0.0922322915287956,0
1,128,yellow,green,pink,blue,0.123467830707467,0.423627385049847,0.133479517511992,0.665686825800937,0.428523691885794,0.748441529980776,0.960803346515417,0.0391966534845828,0
1,129,yellow,green,pink,blue,0.552142541318733,0.530933568411814,0.68233086413335,0.37133593775971,0.376889885585986,0.299839031045468,0.316369107948529,0.683630892051471,0
1,130,yellow,green,pink,blue,0.38094446635899,0.301581973910617,0.115887491686419,0.347954087291969,0.476630407088571,0.58841488645549,0.753588729006884,0.246411270993115,0
1,131,yellow,green,pink,blue,0.0821485664706834,0.930418839355296,0.94143447066363,0.611240566371833,0.648593352191196,0.915709981400186,0.935303640430945,0.0646963595690547,0
1,132,yellow,green,pink,blue,0.779895896273464,0.121794240888804,0.342505188122446,0.407673647870102,0.676134622821738,0.421025096526121,0.0723529390712783,0.927647060928722,0
1,133,yellow,green,pink,blue,0.90565465751336,0.362418192024485,0.150437083737345,0.944991612889826,0.876939879223835,0.602800874468305,0.060574753696367,0.939425246303633,0
1,134,yellow,green,pink,blue,0.326831150997341,0.548611237866259,0.612048766661819,0.699535711168807,0.246242775229128,0.483533197779844,0.914737641916993,0.0852623580830067,0
1,135,yellow,green,pink,blue,0.0490410069191981,0.442360973228913,0.101982434851692,0.78525689050358,0.532443659041524,0.857003642427691,0.962514676591672,0.0374853234083279,0
1,136,yellow,green,pink,blue,0.866291847965241,0.146540771604067,0.649393746761088,0.448177550676479,0.727841415304094,0.404303447755055,0.0378558165864912,0.962144183413509,0
1,137,yellow,green,pink,blue,0.0139203633208719,0.945642747356312,0.0594275686187881,0.377947843387367,0.680684838491926,0.97437748641474,0.949641947495662,0.0503580525043379,0
1,138,yellow,green,pink,blue,0.486404784507402,0.769726284917161,0.542157898752817,0.461665517415474,0.363161550684377,0.381420407671219,0.545520746239388,0.454479253760612,1
1,139,yellow,green,pink,blue,0.725789712476602,0.378530027827694,0.178619549535136,0.510119025471448,0.586957062531493,0.344570574453184,0.0813708890875509,0.918629110912449,0
1,140,yellow,green,pink,blue,0.332591234669068,0.0382309960848407,0.397231806484513,0.879969907429392,0.612364562308513,0.736477509841426,0.77576055460553,0.22423944539447,0
1,141,yellow,green,pink,blue,0.305464431379549,0.135067470784276,0.0843634026658371,0.255330071985142,0.60734603707142,0.750602942551393,0.8073012886832,0.1926987113168,0
1,142,yellow,green,pink,blue,0.617633330242285,0.0516617105002587,0.0217334031613084,0.0468929852676423,0.877614033495317,0.80781994376571,0.332268915405535,0.667731084594465,0
1,143,yellow,green,pink,blue,0.820911600550938,0.180200399824991,0.75244382737854,0.190248037745055,0.766737245748532,0.516695658455832,0.0758290309254535,0.924170969074546,0
1,144,yellow,green,pink,blue,0.7535777651362,0.393292313236685,0.851281594703623,0.0216682999143904,0.785606179989858,0.602991960893391,0.1386984897058,0.8613015102942,0
1,145,yellow,green,pink,blue,0.735684709031202,0.613472058559076,0.791324445888595,0.494444418459865,0.577638591092132,0.313020179681281,0.0662245894246613,0.933775410575339,0
1,146,yellow,green,pink,blue,0.590535695948186,0.232436606429578,0.625509387820789,0.740877477968278,0.511203771129814,0.413271822979934,0.27302683427137,0.72697316572863,0
1,147,yellow,green,pink,blue,0.407435223274423,0.851384515215681,0.288901369344,0.00940891386846555,0.658406540609511,0.725302660578989,0.661270515426318,0.338729484573682,0
1,148,yellow,green,pink,blue,0.59861273503195,0.87870755593393,0.778992543841342,0.931961748046446,0.727583701880623,0.656327135055653,0.329032169351915,0.670967830648085,0
1,149,yellow,green,pink,blue,0.531435969835957,0.0224352904465769,0.524048851016295,0.806460324012701,0.63385371684445,0.60855120123254,0.437079045682374,0.562920954317626,1
1,150,yellow,green,pink,blue,0.290394751424261,0.168930944660664,0.218500995693424,0.163614955526728,0.551030891073075,0.716407908591555,0.839399949554701,0.160600050445299,0
1,151,yellow,green,pink,blue,0.1707697441123,0.708105910967592,0.344573078088762,0.963114327516252,0.536859303759666,0.785778701620891,0.92338079713878,0.0766192028612199,0
1,152,yellow,green,pink,blue,0.27860669731088,0.692135560519036,0.379204991037477,0.0847554537471152,0.474082149136646,0.667942502629636,0.874198646953599,0.125801353046401,0
1,153,yellow,green,pink,blue,0.422717970604166,0.242971192857788,0.160812251249402,0.342459755344522,0.485553872046323,0.559503880285929,0.676886528351416,0.323113471648584,0
1,154,yellow,green,pink,blue,0.0648327188368603,0.538107343330095,0.88421105444836,0.729093899974361,0.485634884450047,0.819151098490352,0.965615576364818,0.0343844236351823,0
1,155,yellow,green,pink,blue,0.445793711765765,0.428682791939123,0.255818902188368,0.130038621987293,0.489813384343638,0.542331485086753,0.628358458875904,0.371641541124096,0
1,156,yellow,green,pink,blue,0.144430077636328,0.651737746569276,0.912259673818272,0.634489124073213,0.471396558528509,0.76012146250201,0.947212499958092,0.0527875000419076,0
1,157,yellow,green,pink,blue,0.465299487970344,0.319858177320587,0.708889321032248,0.99448924187958,0.605771660425369,0.633766373835158,0.569533263111358,0.430466736888642,1
1,158,yellow,green,pink,blue,0.190571800787988,0.0861058056901892,0.00270919707998446,0.857342828630594,0.741506678855624,0.926962973370301,0.864661955428908,0.135338044571092,0
1,159,yellow,green,pink,blue,0.906322409752095,0.409807254653384,0.670029164069559,0.977261189226981,0.834015585125662,0.537828584662815,0.0491784909762207,0.950821509023779,0
1,160,yellow,green,pink,blue,0.783630906546394,0.827013345929345,0.802754253285607,0.647658401515092,0.710748066657904,0.470671762177799,0.08311452901679,0.91688547098321,0
1,161,yellow,green,pink,blue,0.565034098565519,0.976389027248753,0.268720600039734,0.27511545646513,0.655939179580599,0.604336089227964,0.373780808588039,0.626219191411961,0
1,162,yellow,green,pink,blue,0.0398002426556844,0.475471990489525,0.510411544556007,0.0455623631895535,0.501405551672556,0.843568186095455,0.968373618248337,0.0316263817516632,0
1,163,yellow,green,pink,blue,0.844971492636769,0.921298258426358,0.473460233573626,0.526234636782706,0.729983503219486,0.433479437039204,0.0490304428953968,0.950969557104603,0
1,164,yellow,green,pink,blue,0.99062160389217,0.514138765135623,0.0442403084818605,0.863512172288682,0.942644291684895,0.630838059056321,0.0423683198767167,0.957631680123283,0
1,165,yellow,green,pink,blue,0.876666449534072,0.274797573508303,0.327369226012152,0.597441102765528,0.694782789442278,0.325663438185992,0.0243352406093575,0.975664759390643,0
1,166,yellow,green,pink,blue,0.66035892632094,0.331726377503306,0.815483182738067,0.589207526604852,0.551541550413866,0.379261328785299,0.151510572512082,0.848489427487918,0
1,167,yellow,green,pink,blue,0.6820949859137,0.259726173218769,0.187741986338063,0.77863932529805,0.647751904193657,0.487326936945629,0.167388502282081,0.832611497717919,0
