stiID,body_length,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
26,1,-1,0.675571876755669,0.264984553188401,0.839322698585349,1.17381052974686,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
27,1,1,0.694613895180794,0.619259338155276,1.21873067383287,1.07333791118427,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
28,1,-1,0.438679648714766,1.17508535237607,0.878734421962972,1.24890103910592,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
29,1,-1,0.546082099036195,0.884424215283904,1.1445399643838,1.02543361028296,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
30,1,1,0.517988279444955,0.364027684508216,0.965917562981498,1.02476936064965,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
31,1,1,0.437063831079855,0.352231470383898,1.1073096231823,1.12133333851805,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
32,1,1,0.294914450153317,0.664063607438455,1.23078654384834,1.02714600354219,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
33,1,-1,1.17055578683861,0.781751677858618,0.483343891939554,0.343705592562953,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
34,1,1,0.883669698627369,0.728384173886745,0.738507734447116,0.411996332692544,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,1,1
35,1,-1,1.22684989770956,0.625793187528276,0.547487770058835,0.720522737519285,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,1
36,1,1,0.837225153701155,1.00580572476968,0.434034780980661,0.494344471360039,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
37,1,-1,1.15337727273153,0.861397830287547,0.596397213629377,0.293620896324533,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
38,1,1,1.08396665660522,0.690654398053737,0.364553199586859,0.730474273442629,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,1
39,1,1,1.03213825247776,0.691089615207637,0.701768161721255,0.722257177757087,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,1,1
40,1,1,1.06097363096776,1.11772080717241,0.427351207177282,0.425619850958742,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
41,1,1,0.97961819118748,0.693028802884915,0.992363053500646,0.723539243996471,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,1
42,1,1,0.882787393664307,0.37624254928062,0.777900904351034,0.312437296156017,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,1,1
43,1,1,1.03299615349269,0.867572846617305,0.930901756955163,0.505048903500864,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
44,1,1,1.14832960821133,0.482636422423817,1.06992059346889,0.63675176364066,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
45,1,-1,0.808222106691264,0.781527145873933,0.913102526150607,0.380685044759531,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
46,1,-1,1.18251623819093,1.19078965530129,1.0954933369256,0.379105600067317,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
47,1,-1,1.1519925570029,0.434404718043727,1.06649548702232,0.564562212154579,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
48,1,1,0.903580094383985,0.372737100620463,0.800257632931987,0.493439529709678,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
49,1,1,0.77670438181953,0.460482848400213,0.300172380882865,0.865611373676173,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,1
50,1,1,1.02152377627252,0.731242983834662,0.429700919789067,1.1495481915067,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
51,1,-1,1.22349263237641,0.323107814496978,0.392743905896464,1.09628666083529,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
52,1,1,0.898446399024493,0.696158552212953,0.497899186923701,1.13219789365598,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
53,1,1,1.12040387081964,1.04613234848086,0.376416772523827,0.825641756842058,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
54,1,1,0.992088649189327,1.01898649722444,0.675464398784477,1.13626784714538,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
55,1,1,0.858025346965987,0.309241072314675,0.490555006336607,1.0767906156852,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
56,1,1,1.14215605990067,1.24042508191513,0.373025302911867,0.803188332172313,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
57,1,1,1.170282642994,0.600301183111385,0.91511647166493,0.997615547623087,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
58,1,1,0.828490661751951,0.284813780110315,1.14114772399461,0.988141233856066,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
59,1,-1,0.847909596747178,0.712342413421662,1.15767912008705,0.836666563228974,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
60,1,-1,0.963247049904401,0.712511103336984,0.889493126453668,1.07190896277761,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
61,1,1,1.24556360173118,1.10703857417357,0.926472946290429,1.21969265546528,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
62,1,1,0.936167389300809,0.533519774337925,0.84515493140021,0.980323844666386,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
63,1,-1,0.97939699224496,1.19525373590794,0.83904050577741,1.11585873373404,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
64,1,1,1.08628320062459,0.722526970306679,0.967843251442922,1.10052067191788,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
65,1,1,0.314716282696414,0.603466348422759,0.675813753327912,0.273146837635632,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
66,1,1,0.572436335101809,0.502864476190787,0.524276786077074,0.315390442960014,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
67,1,1,0.361190893911852,0.587956349580852,0.587297221130524,0.350417093770129,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
68,1,1,0.569300262841997,0.362532096079299,0.646316926831468,0.496259615386517,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
69,1,-1,0.749852996047092,0.629702694849641,0.512035997859724,0.640305047241334,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,1
70,1,-1,0.408531512720397,0.403686763442357,0.304165945969234,0.483414795329671,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
71,1,1,0.685322015977171,0.48172821658704,0.560567753332746,0.394697651892026,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
72,1,1,0.586325703845677,1.19039885740325,0.566847991498565,0.46650968826965,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
73,1,-1,0.675266202092397,0.268434124456417,0.996944169335418,0.516912772557209,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
74,1,-1,0.489913122262887,1.12492646376236,1.01059443994985,0.581508539464347,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
75,1,-1,0.377746872601922,1.15617912837928,1.00364815747593,0.578859867895801,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
76,1,1,0.594845377048631,0.3168141451557,0.86602065552805,0.579893929933386,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
77,1,-1,0.44518473659188,0.6697754195529,0.901800540352468,0.685710054271652,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
78,1,-1,0.656755959440335,0.950160268244121,0.856164593904746,0.497367543583572,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
79,1,1,0.580712354626362,1.17108583576455,0.98957877360515,0.702238241274718,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,1
80,1,1,0.40579268410836,1.20521265917685,1.1651161104654,0.566938809961086,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
81,1,1,0.602988018237939,0.339386840597649,0.360705817125748,0.857933360773586,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
82,1,1,0.416608702604564,1.17962133383448,0.715100561901747,0.957224487030795,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,1,1
83,1,-1,0.444428734729233,1.07753014438008,0.687562113126412,0.937299835479875,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
84,1,-1,0.260461990065896,0.686536015679121,0.688093410989568,0.785797087123884,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,1
85,1,-1,0.598935783250918,0.793118745148183,0.276595852214671,0.765971115710817,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,1
86,1,-1,0.329987748060942,0.931978190987938,0.675571876755669,0.7574922765942,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,1
87,1,-1,0.553987749059336,0.271716423169872,0.694613895180794,0.934629669077638,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
88,1,-1,0.496613812508292,1.14461225638586,0.438679648714766,1.21254267618804,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
89,1,-1,0.335086618955845,0.760014494637848,1.0460820990362,1.06721210764195,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
90,1,-1,0.480488476746007,0.838217434817086,1.01798827944496,0.807013842254108,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
91,1,-1,0.395561130307337,0.455170697081361,0.937063831079855,0.801115735191949,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
92,1,-1,0.501753911143904,0.52727501760114,0.794914450153317,0.957031803719227,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,1,1
93,1,1,0.749878930087671,0.574301727926665,1.17055578683861,1.01587583892931,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,1
94,1,1,0.388067069611956,0.886145172669965,0.883669698627369,0.989192086943372,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
95,1,-1,0.347865511960375,0.61442768273202,1.22684989770956,0.937896593764138,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
96,1,1,0.395203023558185,1.21012173199052,0.837225153701155,1.12790286238484,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
97,1,1,0.804113818894592,0.808016116725056,0.653377272731531,0.555698915143774,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
98,1,-1,1.0002626070609,1.11320440088814,0.583966656605217,0.470327199026868,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
99,1,-1,0.855285678125682,0.993145565589778,0.532138252477765,0.470544807603819,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
100,1,1,0.934208062885295,0.925483558679044,0.56097363096776,0.683860403586203,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
101,1,-1,1.00700489944733,0.593450083032079,0.47961819118748,0.471514401442458,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
102,1,1,0.852963995393016,0.710972293039777,0.382787393664307,0.31312127464031,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
103,1,-1,0.823723890130395,1.16177702575325,0.532996153492691,0.558786423308652,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
104,1,-1,0.913714125163738,0.46297304343998,0.648329608211334,0.366318211211909,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
105,1,1,0.844253143962191,0.979947934483575,0.808222106691264,0.515763572936967,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
106,1,1,1.07128649839592,0.714193444034771,1.18251623819093,0.720394827650644,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,1
107,1,-1,1.222043085977,1.01378564346192,1.1519925570029,0.342202359021863,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
108,1,1,1.2274988001309,0.600293477152581,0.903580094383985,0.311368550310232,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
109,1,1,1.14333581842387,1.07253206669084,0.77670438181953,0.355241424200106,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,1,1
110,1,-1,1.02252469361051,0.69136759156002,1.02152377627252,0.490621491917331,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
111,1,-1,1.09580606159949,0.546705486978887,1.22349263237641,0.286553907248489,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
112,1,-1,0.947032534482178,0.537869839482362,0.898446399024493,0.473079276106477,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
113,1,1,1.21500093578155,0.772131837459271,0.62040387081964,1.14806617424043,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
114,1,-1,1.08951232723855,1.16375739386398,0.492088649189327,1.13449324861222,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
115,1,-1,0.876393896399836,0.503121323549814,0.358025346965987,0.779620536157337,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,1
116,1,1,0.943520288471444,0.259350320537914,0.642156059900669,1.24521254095757,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
117,1,1,1.06224603625782,0.484497464985802,0.670282642993997,0.925150591555693,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
118,1,1,0.850679345580685,0.679412301188666,0.328490661751951,0.767406890055157,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,1
119,1,1,1.14649666393195,0.4005965742751,0.347909596747178,0.981171206710831,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
120,1,-1,0.903983813674581,0.448359449251077,0.463247049904401,0.981255551668492,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
121,1,-1,0.957680418132836,0.59452831895859,1.24556360173118,1.17851928708679,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
122,1,1,1.20862561752795,0.725334981908631,0.936167389300809,0.891759887168963,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
123,1,-1,0.792452506702766,0.52753688531027,0.97939699224496,1.22262686795397,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,1
124,1,-1,0.752489611326828,0.899984565627638,1.08628320062459,0.98626348515334,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,1
125,1,-1,1.23235378110213,0.583340743285726,1.09530830300419,1.01288639477457,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
126,1,1,1.22494854732093,1.18912044985614,1.11565269306296,0.897838232389398,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
127,1,-1,0.886591792335777,0.324253080448697,1.12084006867765,0.92628349583948,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
128,1,-1,0.892874230248415,0.46472266582231,1.24222251964721,0.836102134979294,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
129,1,-1,0.537689769168486,0.913139049055537,0.670385272787849,0.637317562694724,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
130,1,1,0.534650278837528,0.303492084180132,0.621529032669307,0.613506427354305,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
131,1,-1,0.381613001578143,0.318114981133085,0.524097023808281,0.476816824725577,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
132,1,-1,0.275641705882097,0.797858693469759,0.51849531220705,0.701098753190532,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,1
133,1,1,0.572494268554193,0.874627912181416,0.360077566131316,0.49019550799856,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
134,1,-1,0.255755486908229,0.446363624001292,0.360784640430753,0.48846065522962,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
135,1,-1,0.335789821039727,0.993952743532468,0.468536037338872,0.74480618150624,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,1
136,1,-1,0.633697184964637,0.847843661580943,0.646944263482583,0.438564243994808,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
137,1,-1,0.261692404609914,0.619171784652678,0.630646073063824,0.656514291931565,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
138,1,1,0.512554275291113,0.543615249097623,1.15475255526011,0.728510632911207,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,1
139,1,1,0.687387414483535,0.944496781109389,1.1358472043447,0.300556512582977,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
140,1,-1,0.42090075851377,1.15754237463261,1.10788563527216,0.270661908665476,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
141,1,1,0.369134009132548,0.8049366591107,1.14697148072947,0.515162649249477,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
142,1,1,0.498056691897615,0.938050975048745,0.785359916704846,0.720196840347593,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,1,1
143,1,-1,0.642794792334612,1.0251783966235,1.21637516523008,0.518445191206008,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
144,1,1,0.707736397388718,0.646520112592618,0.8856836770777,0.532963604919319,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,1
145,1,1,0.500548676034618,0.278715066224431,0.293821064190681,0.859724463395929,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
146,1,1,0.546974626024265,0.883657187149601,0.305136641579813,0.755335395373365,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,1
147,1,1,0.690125823634212,0.578798959706206,0.4578658573895,1.08106705208213,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
148,1,-1,0.340175238093089,0.530272098397817,0.282427478493215,0.969535427370515,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
149,1,1,0.501661092077385,0.628366021948449,0.656775092197079,0.83860789111088,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
150,1,-1,0.645782280160008,0.283965337298583,0.680702753830163,1.21794947333872,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
151,1,-1,0.676556695807647,0.533024972441546,0.333576379546308,0.996449564381167,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
152,1,-1,0.300533687551868,0.480717930300819,0.655721558465364,1.24219291049909,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
153,1,1,0.534158908260352,0.617916352449145,0.510067758564681,0.90467991344703,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,1,0,0
154,1,-1,0.451844405214645,0.461488525332808,0.997042797068211,0.898193765423759,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
155,1,-1,0.581133403343415,0.919410506726266,1.16851554530445,0.984556786869161,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
156,1,-1,0.497715865990841,0.882091967002005,1.14926666020115,0.997012351440083,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
157,1,1,0.715127439738295,1.21934466019071,0.856277724502117,1.13718142888542,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,1
158,1,-1,0.535884274318244,0.691580352108188,1.05016669905699,0.762302414953541,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,1
159,1,-1,0.600749243852488,0.381889300985654,0.920784990803987,1.21430773819585,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,0
160,1,-1,0.742564915177683,1.031982109526,0.829332866136874,0.825088343190356,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,0,1
161,1,-1,0.65404265699225,0.772455104357091,0.782757854641278,0.779674199169139,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,4,1,1
162,1,-1,1.06796810410417,0.776763092793363,0.749236726296234,0.397621721370926,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,1,1
163,1,-1,0.933070238285108,0.309312972657517,0.655615287441915,0.354293778394153,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
164,1,-1,0.780767956883229,0.429708327098433,0.68700142266528,0.319096084691098,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,1
165,1,-1,1.0750974622446,0.887613622450381,0.642511007472105,0.271635314052336,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
166,1,-1,0.811641580962378,1.10470055834636,0.468064050567173,0.267020138005391,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
167,1,1,1.08773353664547,1.06666213508081,0.471363352051757,0.538571110919547,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
168,1,1,0.846019854493034,0.896386997528208,0.375551807041976,0.509222783933543,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,2,0,0
169,1,1,0.819460062267013,0.927622776207505,0.763423601873014,0.52030072690803,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,1,1
170,1,-1,1.05642245071824,0.746072488497056,1.11261453155313,0.573707696695024,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
171,1,-1,0.751277070082573,0.925332988064247,0.866148828942249,0.579535432851001,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,1
172,1,-1,1.02678114388068,0.832890301987411,0.752772552359973,0.595297163235512,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,1,1
173,1,1,0.999957175033218,1.11866020446379,1.23136856475791,0.651820104589755,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
174,1,-1,1.01983962965749,0.452004205334606,0.956551318706663,0.60296599271248,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
175,1,-1,0.842191821183182,0.596463792427924,0.981418349490648,0.678476561375171,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,0,0
176,1,1,0.935096536390503,0.510303604154632,0.770672654409521,0.279718939196667,-0.523598775598299,0.523598775598299,1.22173047639603,-0.261799387799149,3,1,1
