iSession,iTrial,neck_use,head_use,leg_use,tail_use
2,115,1,0,1,1
2,116,1,0,1,1
2,117,1,1,0,1
2,118,1,0,1,1
2,119,1,1,1,1
2,120,1,1,0,1
2,121,1,1,1,1
2,122,1,1,0,1
2,123,1,1,1,1
2,124,1,1,1,1
2,125,1,0,1,1
2,126,1,0,1,1
2,127,1,1,1,1
2,128,1,1,0,1
2,129,1,1,0,1
2,130,1,1,0,1
2,131,1,1,0,1
2,132,1,0,1,1
2,133,1,1,0,1
2,134,1,1,0,1
2,135,1,1,1,1
2,136,1,0,1,1
2,137,1,0,1,1
2,138,1,0,1,1
2,139,1,1,1,1
2,140,1,1,0,1
2,141,1,0,1,1
2,142,1,0,1,1
2,143,1,0,1,1
2,144,1,1,0,1
2,145,1,0,1,1
2,146,1,1,0,1
2,147,1,0,1,1
2,148,1,1,0,1
2,149,1,0,1,1
2,150,1,1,0,1
2,151,1,1,0,1
2,152,1,0,1,1
2,153,1,0,1,1
2,154,1,1,0,1
2,155,1,0,1,1
2,156,1,1,0,1
2,157,1,0,1,1
2,158,0,1,1,1
2,159,0,1,1,1
2,160,1,0,1,1
2,161,0,1,1,1
2,162,1,0,1,1
2,163,1,0,1,1
2,164,0,1,1,1
2,165,0,1,1,1
2,166,0,1,1,1
2,167,1,0,1,1
2,168,0,1,1,1
2,169,0,1,1,1
2,170,1,0,1,1
2,171,1,1,1,1
2,172,1,0,1,1
2,173,1,0,1,1
2,174,1,1,1,1
2,175,1,0,1,1
2,176,1,0,1,1
2,177,1,0,1,1
2,178,1,0,1,1
2,179,1,1,0,1
2,180,1,1,0,1
2,181,0,1,1,1
2,182,0,1,1,1
2,183,1,0,1,1
2,184,1,0,1,1
2,185,1,0,1,1
2,186,1,1,0,1
2,187,1,1,0,1
2,188,1,0,1,1
2,189,1,0,1,1
2,190,1,0,1,1
2,191,1,0,1,1
2,192,1,0,1,1
2,193,1,1,0,1
2,194,1,0,1,1
2,195,1,1,0,1
2,196,1,1,0,1
2,197,1,0,1,1
2,198,1,0,1,1
2,199,1,0,1,1
2,200,1,1,0,1
2,201,0,1,1,1
2,202,0,1,1,1
2,203,0,1,1,1
2,204,0,1,1,1
2,205,0,1,1,1
2,206,0,1,1,1
2,207,0,1,1,1
2,208,1,0,1,1
2,209,0,1,1,1
2,210,0,1,1,1
2,211,0,1,1,1
2,212,0,1,1,1
2,213,0,1,1,1
2,214,0,1,1,1
2,215,0,1,1,1
2,216,1,1,1,1
2,217,0,1,1,1
2,218,1,1,1,1
2,219,0,1,1,1
2,220,0,1,1,1
2,221,0,1,1,1
2,222,0,1,1,1
2,223,0,1,1,1
2,224,0,1,1,1
2,225,0,1,1,1
2,226,1,1,0,1
2,227,1,0,0,1
2,228,1,0,1,1
2,229,1,0,1,1
2,230,1,0,1,1
2,231,1,0,1,1
2,232,0,1,1,1
2,233,0,1,1,1
2,234,0,1,1,1
2,235,0,0,0,0
2,236,1,0,1,1
2,237,0,1,1,1
2,238,0,1,1,1
2,239,1,1,0,1
2,240,0,1,1,1
2,241,0,1,1,1
2,242,0,1,1,1
2,243,1,1,0,1
2,244,0,1,1,1
2,245,0,1,1,1
2,246,0,1,1,1
2,247,1,1,0,1
2,248,1,1,0,1
2,249,0,1,1,1
2,250,0,1,1,1
2,251,1,1,1,1
2,252,1,1,0,1
2,253,0,1,1,1
2,254,1,1,0,1
2,255,0,1,1,1
2,256,0,1,1,1
2,257,0,1,1,1
2,258,1,1,0,1
2,259,1,1,0,1
2,260,0,1,1,1
2,261,1,0,1,1
2,262,1,1,0,1
2,263,1,0,1,1
2,264,1,1,1,1
2,265,0,1,1,1
2,266,0,1,1,1
2,267,0,0,0,1
2,268,1,1,0,1
2,269,0,1,1,1
2,270,0,1,1,1
2,271,1,1,0,1
2,272,1,1,0,1
2,273,0,1,0,1
2,274,1,0,0,1
2,275,0,1,0,1
2,276,0,1,0,1
2,277,1,0,0,1
2,278,1,0,0,1
2,279,0,1,0,1
2,280,1,0,0,1
2,281,0,1,0,1
2,282,0,1,0,1
2,283,1,0,0,1
2,284,0,1,0,1
2,285,0,1,0,1
2,286,0,1,0,1
2,287,0,1,0,1
2,288,1,0,0,1
2,289,0,1,0,1
2,290,1,0,0,1
2,291,0,1,0,1
2,292,1,0,0,1
2,293,0,1,0,1
2,294,0,1,0,1
2,295,0,1,0,1
2,296,1,0,0,1
2,297,0,1,0,1
2,298,0,1,0,1
2,299,0,1,0,1
2,300,0,1,0,1
2,301,0,1,0,1
2,302,1,0,0,1
2,303,1,0,0,1
2,304,0,1,0,1
2,305,0,1,0,1
2,306,0,1,0,1
2,307,1,0,0,1
2,308,0,1,0,1
2,309,0,1,0,1
2,310,0,1,0,1
2,311,1,0,0,1
2,312,1,0,0,1
2,313,1,0,0,1
2,314,1,0,0,1
2,315,0,1,0,1
2,316,0,1,0,1
2,317,1,0,0,1
2,318,0,1,0,1
2,319,0,1,0,1
2,320,0,1,0,1
3,1,1,0,0,1
3,2,0,1,0,1
3,3,1,0,0,1
3,4,0,1,0,1
3,5,0,1,0,1
3,6,0,1,0,1
3,7,1,0,0,1
3,8,1,0,0,1
3,9,0,1,0,1
3,10,1,0,0,1
3,11,1,0,0,1
3,12,0,1,0,1
3,13,0,1,0,1
3,14,1,0,0,1
3,15,1,0,0,1
3,16,0,1,0,1
3,17,1,0,0,1
3,18,0,1,0,1
3,19,0,1,0,1
3,20,1,0,0,1
3,21,0,1,0,1
3,22,1,0,0,1
3,23,1,0,0,1
3,24,0,1,0,1
3,25,0,1,0,1
3,26,0,1,0,1
3,27,1,0,0,1
3,28,0,1,0,1
3,29,0,1,0,1
3,30,0,1,0,1
3,31,0,1,0,1
3,32,1,0,0,1
3,33,0,1,0,1
3,34,1,0,0,1
3,35,0,1,0,1
3,36,0,1,0,1
3,37,1,0,0,1
3,38,1,0,0,1
3,39,0,1,0,1
3,40,0,1,0,1
3,41,1,0,0,1
3,42,1,0,0,1
3,43,0,1,0,1
3,44,0,1,0,1
3,45,0,1,0,1
3,46,0,1,0,1
3,47,0,1,0,1
3,48,1,0,0,1
3,49,0,1,0,1
3,50,1,0,0,1
3,51,1,0,0,1
3,52,1,0,0,1
3,53,1,0,0,1
3,54,1,0,0,1
3,55,0,1,0,1
3,56,1,0,0,1
3,57,1,0,0,1
3,58,0,1,0,1
3,59,1,0,0,1
3,60,0,1,0,1
3,61,1,0,0,1
3,62,1,0,0,1
3,63,0,1,0,1
3,64,1,0,0,1
