iSession,iTrial,neck_use,head_use,leg_use,tail_use
2,94,1,1,0,0
2,95,0,1,1,0
2,96,1,1,0,0
2,97,1,1,0,0
2,98,0,1,0,0
2,99,1,1,0,0
2,100,0,1,0,0
2,101,1,1,0,0
2,102,1,1,0,0
2,103,0,1,1,1
2,104,1,1,0,0
2,105,0,1,1,1
2,106,0,1,0,1
2,107,0,1,0,1
2,108,1,1,0,0
2,109,1,1,0,0
2,110,0,1,0,1
2,111,0,1,0,1
2,112,0,1,0,1
2,113,1,1,0,0
2,114,0,1,0,1
2,115,1,1,0,0
2,116,0,1,0,1
2,117,0,1,0,1
2,118,1,1,0,0
2,119,1,1,0,0
2,120,1,1,0,0
2,121,1,1,0,0
2,122,1,1,0,0
2,123,1,1,0,0
2,124,0,1,0,1
2,125,1,1,0,0
2,126,0,1,0,1
2,127,0,1,0,1
2,128,1,1,0,0
2,129,0,1,0,1
2,130,0,1,0,1
2,131,0,1,0,1
2,132,0,1,0,1
2,133,1,1,0,0
2,134,0,1,0,1
2,135,0,1,0,1
2,136,1,1,0,0
2,137,1,1,0,0
2,138,0,1,0,1
2,139,0,1,0,1
2,140,1,1,0,0
2,141,0,1,0,1
2,142,0,1,0,1
2,143,0,1,0,1
2,144,0,1,0,1
2,145,1,1,0,0
2,146,1,1,0,0
2,147,0,1,0,1
2,148,1,1,0,0
2,149,0,1,0,1
2,150,0,1,0,1
2,151,0,1,0,1
2,152,0,1,0,1
2,153,0,1,0,0
2,154,0,1,0,1
2,155,0,1,0,1
2,156,0,1,0,1
2,157,0,1,0,1
2,158,1,1,0,0
2,159,0,1,0,1
2,160,0,1,0,1
2,161,1,1,0,0
2,162,1,1,0,0
2,163,0,1,0,1
2,164,1,1,0,0
2,165,0,1,0,1
2,166,1,1,0,0
2,167,0,1,0,1
2,168,1,1,0,0
2,169,0,1,0,1
2,170,0,1,0,1
2,171,0,1,0,1
2,172,1,1,0,0
2,173,1,1,0,0
2,174,1,1,0,0
2,175,0,1,0,1
2,176,0,1,0,1
2,177,1,1,0,0
2,178,1,1,0,0
2,179,0,1,0,1
2,180,1,1,0,0
2,181,1,1,0,0
2,182,0,1,0,1
2,183,0,1,0,1
2,184,0,1,0,1
2,185,0,1,0,1
2,186,1,1,0,0
2,187,1,1,0,0
2,188,1,1,0,0
2,189,0,1,0,1
2,190,1,1,0,0
2,191,0,1,0,1
2,192,0,1,0,1
2,193,0,1,0,1
2,194,1,1,0,0
2,195,1,1,0,0
2,196,1,1,0,0
2,197,0,1,0,1
2,198,0,1,0,1
2,199,0,1,0,1
2,200,1,1,0,0
2,201,1,1,0,0
2,202,0,1,0,1
2,203,0,1,0,1
2,204,1,1,0,0
2,205,1,1,0,0
2,206,0,1,0,1
2,207,0,1,0,1
2,208,1,1,0,0
2,209,0,1,0,1
2,210,1,1,0,0
2,211,0,1,0,1
2,212,1,1,0,0
2,213,1,1,0,0
2,214,0,1,0,1
2,215,0,1,0,1
2,216,1,1,0,0
2,217,1,1,0,0
2,218,1,1,0,0
2,219,1,1,0,0
2,220,0,0,0,0
2,221,0,1,0,1
2,222,0,1,0,1
2,223,1,1,0,0
2,224,1,1,0,0
2,225,0,1,0,1
2,226,1,1,0,0
2,227,0,1,0,1
2,228,0,1,0,1
2,229,0,1,0,1
2,230,0,1,0,1
2,231,0,1,0,1
2,232,1,1,0,0
2,233,1,1,0,0
2,234,1,1,0,0
2,235,0,1,0,1
2,236,0,1,0,1
2,237,1,1,0,0
2,238,0,1,0,1
2,239,1,1,0,0
2,240,0,1,0,1
2,241,1,1,0,0
2,242,0,1,0,1
2,243,0,1,0,1
2,244,1,1,0,0
2,245,0,1,0,1
2,246,1,1,0,0
2,247,0,0,0,0
2,248,1,1,0,0
2,249,0,0,0,0
2,250,1,1,0,0
2,251,1,1,0,0
2,252,0,1,0,1
2,253,0,1,0,1
2,254,0,1,0,1
2,255,0,1,0,1
2,256,0,1,0,1
2,257,1,1,0,0
2,258,0,1,0,1
2,259,1,1,0,0
2,260,0,0,0,0
2,261,0,0,0,0
2,262,1,1,0,0
2,263,0,1,0,1
2,264,1,1,0,0
2,265,1,1,0,0
2,266,1,1,0,0
2,267,0,0,0,0
2,268,1,1,0,0
2,269,1,1,0,0
2,270,1,1,0,0
2,271,1,1,0,0
2,272,0,1,0,1
2,273,1,1,0,0
2,274,0,1,0,1
2,275,0,1,0,1
2,276,0,1,0,1
2,277,0,0,0,0
2,278,0,0,0,0
2,279,0,1,0,1
2,280,0,1,0,1
2,281,0,1,0,1
2,282,0,1,0,1
2,283,1,1,0,0
2,284,1,1,0,0
2,285,1,1,0,0
2,286,1,1,0,0
2,287,0,1,0,1
2,288,1,1,0,0
2,289,0,1,0,1
2,290,0,1,0,1
2,291,0,1,0,1
2,292,0,1,0,1
2,293,0,1,0,1
2,294,1,1,0,0
2,295,1,1,0,0
2,296,0,1,0,1
2,297,0,1,0,1
2,298,0,1,0,1
2,299,0,0,0,0
2,300,1,1,0,0
2,301,1,1,0,0
2,302,1,1,0,0
2,303,1,1,0,0
2,304,0,1,0,1
2,305,0,1,0,1
2,306,0,0,0,0
2,307,0,1,0,1
2,308,1,1,0,0
2,309,0,1,0,1
2,310,1,1,0,0
2,311,0,0,0,0
2,312,1,1,0,0
2,313,1,1,0,0
2,314,0,1,0,1
2,315,1,1,0,0
2,316,1,1,0,0
2,317,1,1,0,0
2,318,0,1,0,1
2,319,0,1,0,1
2,320,0,1,0,1
