iSession,iTrial,neck_use,head_use,leg_use,tail_use
2,4,0,1,0,0
2,5,0,1,0,0
2,6,0,1,0,0
2,7,1,0,1,0
2,8,0,0,0,0
2,9,0,0,1,0
2,10,0,0,0,1
2,11,1,0,1,0
2,12,1,0,1,0
2,13,0,0,0,0
2,14,0,0,0,0
2,15,0,0,0,0
2,16,1,0,1,0
2,17,0,1,1,0
2,18,0,1,1,0
2,19,0,0,0,0
2,20,0,1,1,0
2,21,1,0,1,0
2,22,0,1,0,0
2,23,0,0,1,0
2,24,0,0,0,0
2,25,0,1,0,0
2,26,1,1,0,0
2,27,0,0,1,0
2,28,0,0,1,0
2,29,0,0,1,0
2,30,0,1,1,0
2,31,1,0,1,0
2,32,1,0,0,1
2,33,0,0,1,0
2,34,0,1,1,0
2,35,0,1,1,0
2,36,0,0,0,0
2,37,0,0,0,0
2,38,0,0,0,0
2,39,0,0,0,0
2,40,0,1,1,0
2,41,0,0,0,0
2,42,0,0,1,0
2,43,0,1,1,0
2,44,1,0,1,0
2,45,0,1,1,0
2,46,1,0,1,0
2,47,0,0,0,0
2,48,0,1,1,0
2,49,0,1,1,0
2,50,1,0,1,0
2,51,0,1,1,0
2,52,0,0,0,0
2,53,0,0,0,0
2,54,0,0,1,0
2,55,0,0,0,0
2,56,0,0,0,0
2,57,0,0,1,0
2,58,0,0,0,0
2,59,1,1,0,0
2,60,1,0,1,0
2,61,0,1,1,0
2,62,1,1,0,0
2,63,1,1,0,0
2,64,0,1,1,0
2,65,0,1,1,0
2,66,0,1,1,0
2,67,1,0,1,0
2,68,0,0,1,0
2,69,0,1,1,0
2,70,1,0,0,0
2,71,1,0,1,0
2,72,0,1,1,0
2,73,0,1,1,0
2,74,1,1,0,0
2,75,0,1,1,0
2,76,0,1,0,0
2,77,0,0,1,0
2,78,1,0,1,0
2,79,0,0,0,0
2,80,0,1,1,0
2,81,0,1,1,0
2,82,0,1,1,0
2,83,0,1,1,0
2,84,0,0,1,0
2,85,1,0,1,0
2,86,0,1,1,0
2,87,1,0,1,0
2,88,0,1,1,0
2,89,0,1,1,0
2,90,0,0,0,0
2,91,0,0,1,0
2,92,1,0,1,0
2,93,0,1,1,0
2,94,1,1,0,0
2,95,0,1,1,0
2,96,0,0,0,0
2,97,1,0,1,0
2,98,0,1,1,0
2,99,0,1,1,0
2,100,0,1,1,0
2,101,1,0,1,0
2,102,1,0,1,0
2,103,0,1,1,0
2,104,0,0,1,0
2,105,1,0,1,0
2,106,0,1,1,0
2,107,0,0,1,0
2,108,1,0,1,0
2,109,0,1,1,0
2,110,1,0,0,0
2,111,1,0,0,0
2,112,0,1,1,0
2,113,1,0,1,0
2,114,0,1,1,0
2,115,0,1,1,0
2,116,1,1,0,0
2,117,1,0,0,0
2,118,0,1,1,0
2,119,0,0,0,0
2,120,0,1,1,0
2,121,0,1,1,0
2,122,0,1,1,0
2,123,0,0,0,0
2,124,1,0,1,0
2,125,1,1,0,0
2,126,1,0,1,0
2,127,0,1,1,0
2,128,1,1,0,0
2,129,0,1,1,0
2,130,0,1,1,0
2,131,0,1,1,0
2,132,0,1,0,0
2,133,1,0,1,0
2,134,1,0,0,0
2,135,0,1,1,0
2,136,0,1,0,0
2,137,0,1,0,0
2,138,0,1,1,0
2,139,1,0,1,0
2,140,0,1,1,0
2,141,0,1,1,0
2,142,0,1,0,1
2,143,0,1,1,0
2,144,0,1,1,0
2,145,0,1,1,0
2,146,1,0,1,0
2,147,1,0,0,0
2,148,1,1,0,0
2,149,1,0,1,0
2,150,1,0,1,0
2,151,1,0,1,0
2,152,0,1,0,1
2,153,0,1,1,0
2,154,0,1,1,0
2,155,1,1,0,0
2,156,1,0,0,0
2,157,1,0,0,0
2,158,0,1,1,0
2,159,0,1,1,0
2,160,0,0,1,0
2,161,1,0,1,0
2,162,1,0,1,0
2,163,0,1,1,0
2,164,0,1,1,0
2,165,0,0,1,0
2,166,0,1,1,0
2,167,1,0,0,0
2,168,1,0,1,0
2,169,1,0,1,0
2,170,1,0,1,0
2,171,1,0,1,0
2,172,0,1,1,0
2,173,0,1,1,0
2,174,0,1,1,0
2,175,1,0,1,0
2,176,0,1,1,0
2,177,0,1,1,0
2,178,0,1,1,0
2,179,0,1,1,0
2,180,0,1,1,0
2,181,1,0,0,0
2,182,0,1,1,0
2,183,0,1,1,0
2,184,0,1,1,0
2,185,1,0,1,0
2,186,1,0,1,0
2,187,0,1,0,0
2,188,0,1,1,0
2,189,0,1,1,0
2,190,1,0,0,0
2,191,0,1,1,0
2,192,1,0,0,0
2,193,0,1,1,0
2,194,0,0,1,0
2,195,1,0,1,0
2,196,0,1,1,0
2,197,1,0,1,0
2,198,0,1,1,0
2,199,0,0,1,0
2,200,0,1,1,0
2,201,1,0,0,0
2,202,0,0,0,1
2,203,0,1,1,0
2,204,0,0,0,1
2,205,0,1,1,0
2,206,1,0,0,0
2,207,0,0,0,1
2,208,0,1,0,0
2,209,0,1,1,0
2,210,0,0,1,0
2,211,0,1,1,0
2,212,0,0,0,0
2,213,0,0,1,0
2,214,1,0,1,0
2,215,1,0,1,0
2,216,0,1,1,0
2,217,0,1,1,0
2,218,1,0,0,0
2,219,1,0,0,0
2,220,0,0,1,0
2,221,0,1,1,0
2,222,0,1,1,0
2,223,0,1,1,0
2,224,0,1,1,0
2,225,0,0,0,0
2,226,1,0,0,0
2,227,1,0,1,0
2,228,1,0,1,0
2,229,0,1,1,0
2,230,0,1,1,0
2,231,0,1,1,0
2,232,0,1,1,0
2,233,1,0,0,0
2,234,1,0,0,0
2,235,0,0,1,0
2,236,0,1,1,0
2,237,1,0,0,0
2,238,0,0,1,0
2,239,1,1,0,0
2,240,1,1,0,0
2,241,1,1,0,0
2,242,0,1,1,0
2,243,1,1,0,0
2,244,0,1,1,0
2,245,1,1,0,0
2,246,1,1,0,0
2,247,0,1,0,0
2,248,0,1,1,0
2,249,1,1,0,0
2,250,0,1,1,0
2,251,1,1,0,0
2,252,1,1,0,0
2,253,1,1,0,0
2,254,0,1,1,0
2,255,1,1,0,0
2,256,0,1,1,0
2,257,1,0,0,0
2,258,0,1,1,0
2,259,0,1,1,0
2,260,0,1,1,0
2,261,0,1,1,0
2,262,1,0,1,0
2,263,1,1,0,0
2,264,0,1,1,0
2,265,1,0,1,0
2,266,1,1,0,0
2,267,1,1,0,0
2,268,0,1,1,0
2,269,1,1,0,0
2,270,0,1,1,0
2,271,0,1,1,0
2,272,0,1,1,0
2,273,1,1,0,0
2,274,1,1,0,0
2,275,0,1,1,0
2,276,1,1,0,0
2,277,1,1,0,0
2,278,1,1,0,0
2,279,1,1,0,0
2,280,0,1,1,0
2,281,1,1,0,0
2,282,1,1,0,0
2,283,1,1,0,0
2,284,1,1,0,0
2,285,0,1,1,0
2,286,1,1,0,0
2,287,1,1,0,0
2,288,1,1,0,0
2,289,0,1,1,0
2,290,0,1,1,0
2,291,1,1,0,0
2,292,0,1,1,0
2,293,1,1,0,0
2,294,1,1,0,0
2,295,1,1,0,0
2,296,0,1,1,0
2,297,0,1,1,0
2,298,1,1,0,0
2,299,0,1,1,0
2,300,1,1,0,0
2,301,1,1,0,0
2,302,0,1,1,0
2,303,1,1,0,0
2,304,1,0,1,0
2,305,1,1,0,0
2,306,1,1,0,0
2,307,1,1,0,0
2,308,1,1,0,0
2,309,0,1,1,0
2,310,0,1,1,0
2,311,0,1,1,0
2,312,0,1,1,0
2,313,1,1,0,0
2,314,1,1,0,0
2,315,0,1,1,0
2,316,0,1,1,0
2,317,0,1,1,0
2,318,1,1,0,0
2,319,0,1,1,0
2,320,0,1,1,0
3,1,1,1,1,0
3,2,1,1,0,0
3,3,1,1,0,0
3,4,0,1,1,0
3,5,0,1,1,0
3,6,0,1,1,0
3,7,1,0,1,0
3,8,1,1,0,0
3,9,1,1,0,0
3,10,1,1,0,0
3,11,1,1,0,0
3,12,1,1,0,0
3,13,1,1,0,0
3,14,1,1,0,0
3,15,1,1,0,0
3,16,1,1,0,0
3,17,0,1,1,0
3,18,0,1,1,0
3,19,0,1,1,0
3,20,0,1,1,0
3,21,0,1,1,0
3,22,1,1,0,0
3,23,0,1,1,0
3,24,1,1,0,0
3,25,0,1,1,0
3,26,0,1,1,0
3,27,1,1,0,0
3,28,1,1,0,0
3,29,0,1,1,0
3,30,0,1,1,0
3,31,1,1,0,0
3,32,1,1,0,0
3,33,0,1,1,0
3,34,0,1,1,0
3,35,0,1,1,0
3,36,1,1,0,0
3,37,0,1,1,0
3,38,1,1,0,0
3,39,0,1,1,0
3,40,0,1,1,0
3,41,0,1,1,0
3,42,1,1,0,0
3,43,0,1,1,0
3,44,1,1,0,0
3,45,0,1,1,0
3,46,1,1,0,0
3,47,0,1,1,0
3,48,0,1,1,0
3,49,1,1,0,0
3,50,1,1,0,0
3,51,0,1,1,0
3,52,1,1,0,0
3,53,1,1,0,0
3,54,1,1,0,0
3,55,0,1,1,0
3,56,1,1,0,0
3,57,0,1,1,0
3,58,1,1,0,0
3,59,0,1,1,0
3,60,1,1,0,0
3,61,1,1,0,0
3,62,1,1,0,0
3,63,1,1,0,0
3,64,0,1,1,0
