iSession,iTrial,neck_use,head_use,leg_use,tail_use
1,84,0,0,1,1
1,85,0,0,0,1
1,86,0,1,0,0
1,87,0,1,1,0
1,88,0,1,1,0
1,89,1,0,1,0
1,90,0,0,1,1
1,91,0,1,1,0
1,92,1,0,1,0
1,93,0,0,0,1
1,94,0,0,1,1
1,95,0,0,0,1
1,96,0,0,1,0
1,97,1,0,0,0
1,98,0,0,1,0
1,99,0,0,1,0
1,100,1,0,0,0
1,101,1,0,1,0
1,102,0,1,0,0
1,103,1,0,1,0
1,104,1,0,1,0
1,105,1,0,0,0
1,106,0,0,1,0
1,107,0,0,1,0
1,108,0,0,1,0
1,109,0,0,1,0
1,110,1,0,0,0
1,111,0,0,1,0
1,112,1,0,0,0
1,113,1,0,1,0
1,114,0,0,1,1
1,115,0,0,1,0
1,116,0,1,0,0
1,117,0,0,1,0
1,118,1,0,0,0
1,119,1,0,0,0
1,120,0,0,0,1
1,121,1,0,0,0
1,122,1,0,0,0
1,123,1,0,0,0
1,124,0,0,1,0
1,125,0,1,0,1
1,126,0,0,1,0
1,127,0,0,1,0
1,128,0,0,0,1
1,129,0,0,1,0
1,130,0,0,1,0
1,131,0,0,1,0
1,132,0,0,1,0
1,133,0,1,1,1
1,134,0,0,1,1
1,135,1,1,1,0
1,136,0,1,0,1
1,137,0,1,0,1
1,138,0,1,1,0
1,139,1,0,1,1
1,140,0,0,1,0
1,141,0,1,0,1
1,142,0,0,1,0
1,143,0,1,0,1
1,144,0,1,0,1
1,145,0,1,0,1
1,146,0,0,1,0
1,147,0,0,1,0
1,148,0,1,0,1
1,149,0,0,1,0
1,150,0,0,1,0
1,151,0,0,1,0
1,152,0,0,1,0
1,153,0,1,0,1
1,154,0,1,0,1
1,155,0,1,0,1
1,156,0,0,1,0
1,157,0,0,1,0
1,158,0,0,1,0
1,159,0,0,1,0
1,160,0,1,0,1
1,161,0,0,1,0
1,162,0,0,1,0
1,163,0,0,1,0
1,164,0,1,0,1
1,165,0,0,1,0
1,166,0,0,1,0
1,167,0,1,0,1
1,168,0,1,0,1
1,169,1,1,0,0
1,170,0,0,1,0
1,171,0,0,1,0
1,172,0,1,0,0
1,173,1,0,0,0
1,174,0,0,0,1
1,175,0,1,0,0
1,176,1,0,1,0
1,177,0,0,0,1
1,178,0,0,1,0
1,179,0,1,0,1
1,180,0,1,0,1
1,181,0,1,0,1
1,182,0,0,1,0
1,183,1,0,0,1
1,184,0,0,1,0
1,185,1,1,0,1
1,186,1,0,0,1
1,187,0,0,1,0
1,188,1,0,0,0
1,189,0,0,1,0
1,190,1,0,0,0
1,191,1,1,0,0
1,192,1,1,0,0
1,193,0,0,0,1
1,194,0,0,1,0
1,195,1,0,0,0
1,196,1,1,0,0
1,197,1,0,0,0
1,198,0,1,0,1
1,199,1,0,0,0
1,200,1,1,0,0
1,201,0,1,0,1
1,202,0,1,0,1
1,203,1,0,1,0
1,204,1,1,0,0
1,205,0,0,1,0
1,206,0,0,0,0
1,207,0,0,0,1
1,208,0,0,0,1
1,209,0,1,0,1
1,210,1,0,0,0
1,211,0,0,1,0
1,212,0,0,0,0
1,213,0,1,0,1
1,214,0,0,1,0
1,215,1,0,0,0
1,216,1,1,0,0
1,217,0,0,1,0
1,218,0,1,0,1
1,219,0,0,1,0
1,220,0,0,0,1
1,221,0,0,1,0
1,222,0,0,0,1
1,223,1,1,0,0
1,224,0,0,0,1
1,225,0,1,0,0
1,226,0,0,1,0
1,227,0,0,0,1
1,228,1,0,0,0
1,229,0,0,0,1
1,230,0,0,1,0
1,231,1,0,0,0
1,232,0,0,1,0
1,233,0,0,1,0
1,234,1,0,0,0
1,235,1,0,0,1
1,236,0,1,0,0
1,237,0,1,0,0
1,238,0,0,0,1
1,239,0,0,1,0
1,240,0,0,1,0
1,241,0,0,0,1
1,242,0,1,0,0
1,243,0,0,1,0
1,244,1,1,0,0
1,245,0,0,1,0
1,246,1,0,0,0
1,247,0,0,0,1
1,248,1,1,0,0
1,249,0,0,1,0
1,250,0,0,0,1
1,251,0,0,1,0
1,252,1,0,0,0
1,253,1,1,0,0
1,254,1,0,0,0
1,255,1,0,0,0
1,256,0,0,1,0
1,257,1,0,0,0
1,258,0,0,0,1
1,259,1,0,0,1
1,260,0,0,0,1
1,261,1,1,0,0
1,262,0,0,1,0
1,263,1,0,0,1
1,264,0,0,0,1
1,265,1,0,0,0
1,266,1,1,0,0
1,267,1,1,0,0
1,268,0,0,1,0
1,269,0,1,0,1
1,270,0,1,0,1
1,271,1,1,0,0
1,272,0,1,0,0
1,273,0,0,1,0
1,274,0,1,0,1
1,275,0,0,1,0
1,276,0,1,0,1
1,277,0,0,0,1
1,278,0,1,0,1
1,279,0,1,1,0
1,280,0,0,0,1
1,281,0,0,0,1
1,282,0,1,0,0
1,283,1,1,0,1
1,284,0,0,0,1
1,285,1,0,0,0
1,286,0,0,1,0
1,287,1,0,0,0
1,288,1,0,0,0
1,289,0,1,0,1
1,290,1,0,0,0
1,291,0,0,1,0
1,292,0,0,1,0
1,293,0,0,1,1
1,294,0,0,0,1
1,295,0,0,1,0
1,296,1,0,0,0
1,297,0,0,1,0
1,298,1,0,0,0
1,299,0,0,1,0
1,300,0,1,1,0
1,301,1,0,0,0
1,302,1,1,0,0
1,303,1,0,0,0
1,304,0,0,0,1
1,305,1,0,0,0
1,306,0,0,0,1
1,307,0,0,1,0
1,308,0,0,0,1
1,309,0,0,1,0
1,310,0,0,0,1
1,311,0,0,0,1
1,312,0,1,0,0
1,313,0,1,0,1
1,314,1,0,0,0
1,315,1,1,0,0
1,316,1,0,0,0
1,317,0,1,0,0
1,318,0,0,1,0
1,319,0,1,0,0
1,320,0,0,0,1
2,1,1,0,0,0
2,2,0,0,0,1
2,3,1,0,0,0
2,4,1,0,0,0
2,5,1,0,0,0
2,6,1,0,0,1
2,7,0,1,0,0
2,8,0,0,1,0
2,9,0,1,0,0
2,10,1,0,0,0
2,11,0,0,0,1
2,12,1,0,0,0
2,13,0,0,0,1
2,14,0,0,1,0
2,15,0,0,0,1
2,16,0,0,1,0
2,17,0,1,0,0
2,18,0,1,0,0
2,19,0,0,1,0
2,20,0,1,0,0
2,21,0,0,1,0
2,22,0,1,0,0
2,23,0,1,0,0
2,24,0,0,1,0
2,25,0,0,1,0
2,26,1,0,0,0
2,27,1,0,0,0
2,28,0,0,1,0
2,29,0,1,0,0
2,30,0,1,0,0
2,31,0,0,1,0
2,32,0,0,0,1
2,33,0,0,0,1
2,34,1,0,0,0
2,35,0,1,0,0
2,36,0,0,1,0
2,37,0,0,0,1
2,38,0,0,0,1
2,39,0,0,0,1
2,40,0,0,0,1
2,41,0,0,0,1
2,42,1,0,0,0
2,43,0,0,1,0
2,44,0,0,0,1
2,45,0,0,1,0
2,46,0,1,0,0
2,47,0,0,0,1
2,48,0,0,0,1
2,49,1,0,0,0
2,50,0,0,1,0
2,51,1,0,0,0
2,52,0,0,1,0
2,53,0,0,0,1
2,54,0,0,0,1
2,55,0,0,0,1
2,56,0,0,1,0
2,57,1,0,0,0
2,58,0,1,0,0
2,59,0,1,0,0
2,60,0,0,0,1
2,61,0,1,0,0
2,62,0,0,1,0
2,63,0,0,1,0
2,64,0,0,1,0
2,65,0,0,1,0
2,66,0,0,1,0
2,67,1,0,0,0
2,68,1,0,0,0
2,69,0,1,0,0
2,70,0,0,1,0
2,71,1,0,0,0
2,72,0,0,1,0
2,73,1,0,0,0
2,74,0,0,1,0
2,75,0,0,1,0
2,76,0,0,0,1
2,77,0,0,0,1
2,78,0,0,1,0
2,79,0,0,1,0
2,80,0,0,0,1
2,81,0,1,0,0
2,82,0,1,0,0
2,83,0,0,1,0
2,84,0,0,0,1
2,85,0,0,0,1
2,86,0,1,0,0
2,87,1,0,0,0
2,88,0,1,0,0
2,89,1,0,0,0
2,90,0,0,0,1
2,91,0,1,0,0
2,92,0,1,0,0
2,93,0,0,0,1
2,94,0,0,1,0
2,95,0,1,0,0
2,96,0,1,0,0
2,97,0,1,0,0
2,98,1,0,0,0
2,99,0,1,0,0
2,100,0,1,0,0
2,101,0,1,0,0
2,102,0,1,0,0
2,103,0,0,0,1
2,104,0,1,0,0
2,105,0,0,1,0
2,106,0,1,0,0
2,107,0,0,1,0
2,108,1,0,0,0
2,109,0,1,0,0
2,110,0,0,0,1
2,111,0,1,0,0
2,112,0,0,1,0
2,113,0,0,0,1
2,114,1,0,0,0
2,115,0,0,1,0
2,116,0,1,0,0
2,117,1,0,0,0
2,118,0,1,0,0
2,119,1,0,0,0
2,120,0,0,0,1
2,121,1,0,0,0
2,122,0,0,1,0
2,123,0,1,0,0
2,124,1,0,0,0
2,125,0,1,0,0
2,126,0,1,0,0
2,127,1,0,0,0
2,128,0,0,1,0
2,129,0,0,1,0
2,130,0,0,1,0
2,131,0,1,0,0
2,132,0,0,0,1
2,133,0,0,0,1
2,134,0,0,1,0
2,135,0,0,1,0
2,136,0,1,0,0
2,137,0,1,0,0
2,138,0,0,1,0
2,139,0,0,1,0
2,140,0,1,0,0
2,141,0,1,0,0
2,142,1,0,0,0
2,143,0,0,1,0
2,144,0,0,0,1
2,145,1,0,0,0
2,146,0,0,1,0
2,147,0,0,1,0
2,148,0,0,0,1
2,149,1,0,0,0
2,150,0,0,0,1
2,151,1,0,0,0
2,152,0,0,0,1
2,153,1,0,0,0
2,154,0,0,0,1
2,155,0,0,1,0
2,156,0,1,0,0
2,157,1,0,0,0
2,158,1,0,0,0
2,159,1,0,0,0
2,160,0,1,0,0
2,161,1,0,0,0
2,162,0,1,0,0
2,163,0,0,1,0
2,164,0,0,1,0
2,165,0,0,1,0
2,166,0,0,0,1
2,167,0,1,0,0
2,168,0,1,0,0
2,169,0,1,0,0
2,170,0,0,0,1
2,171,0,1,0,0
2,172,1,0,0,0
2,173,0,0,0,1
2,174,0,0,0,1
2,175,0,1,0,0
2,176,0,0,1,0
2,177,0,0,0,1
2,178,0,1,0,0
2,179,0,0,0,1
2,180,1,0,0,0
2,181,0,0,0,1
2,182,1,0,0,0
2,183,0,1,0,0
2,184,0,1,0,0
2,185,0,0,1,0
2,186,0,1,0,0
2,187,0,1,0,0
2,188,0,1,0,0
2,189,0,1,0,0
2,190,0,0,1,0
2,191,0,1,0,0
2,192,0,0,0,1
2,193,0,1,0,0
2,194,0,1,0,0
2,195,0,0,0,1
2,196,0,1,0,0
2,197,0,1,0,0
2,198,0,0,1,0
2,199,0,0,1,0
2,200,0,0,0,1
2,201,1,0,0,0
2,202,0,0,1,0
2,203,0,0,0,1
2,204,0,1,0,0
2,205,1,0,0,0
2,206,0,0,0,1
2,207,1,0,0,0
2,208,1,0,0,0
2,209,0,0,0,1
2,210,0,0,0,1
2,211,0,1,0,0
2,212,1,0,0,0
2,213,0,1,0,0
2,214,1,0,0,0
2,215,0,0,1,0
2,216,1,0,0,0
2,217,0,0,0,1
2,218,1,0,0,0
2,219,0,0,1,0
2,220,0,0,1,0
2,221,1,0,0,0
2,222,0,0,1,0
2,223,0,0,0,1
2,224,0,0,1,0
2,225,0,1,0,0
2,226,0,1,0,0
2,227,1,0,0,0
2,228,0,0,1,0
2,229,0,1,0,0
2,230,1,0,0,0
2,231,0,1,0,0
2,232,0,1,0,0
2,233,1,0,0,0
2,234,1,0,0,0
2,235,0,0,1,0
2,236,0,1,0,0
2,237,0,1,0,0
2,238,0,0,0,1
2,239,0,0,1,0
2,240,0,0,0,1
2,241,0,0,1,0
2,242,0,0,1,0
2,243,1,0,0,0
2,244,0,0,1,0
2,245,0,1,0,0
2,246,1,0,0,0
2,247,0,0,0,1
2,248,0,0,0,1
2,249,0,1,0,0
2,250,0,0,0,1
2,251,0,0,0,1
2,252,0,1,0,0
2,253,0,0,1,0
2,254,1,0,0,0
2,255,1,0,0,0
2,256,0,1,0,0
2,257,0,1,0,0
2,258,0,1,0,0
2,259,0,1,0,0
2,260,0,1,0,0
2,261,0,1,0,0
2,262,0,1,0,0
2,263,0,1,0,0
2,264,0,1,0,0
2,265,0,1,0,0
2,266,0,1,0,0
2,267,0,1,0,0
2,268,0,1,0,0
2,269,0,1,0,0
2,270,0,1,0,0
2,271,0,1,0,0
2,272,0,1,0,0
2,273,0,1,0,0
2,274,0,1,0,0
2,275,1,1,0,0
2,276,1,1,0,0
2,277,1,1,0,0
2,278,1,1,0,0
2,279,1,1,0,0
2,280,1,1,0,0
2,281,1,1,0,0
2,282,1,1,0,0
2,283,1,1,0,0
2,284,1,1,0,0
2,285,1,1,0,0
2,286,1,1,0,0
2,287,1,1,0,0
2,288,1,1,0,0
2,289,1,1,0,0
2,290,0,0,1,0
2,291,0,0,1,0
2,292,0,0,1,0
2,293,0,0,0,1
2,294,0,1,0,0
2,295,0,0,0,1
2,296,1,0,0,0
2,297,0,0,0,1
2,298,1,0,0,0
2,299,1,0,0,0
2,300,1,0,0,0
2,301,0,0,0,1
2,302,1,0,0,0
2,303,0,0,0,1
2,304,0,0,0,1
2,305,0,0,0,1
2,306,1,0,0,0
2,307,0,0,0,1
2,308,0,0,0,1
2,309,1,0,0,0
2,310,0,0,0,1
2,311,0,0,0,1
2,312,1,0,0,0
2,313,1,0,0,0
2,314,1,0,0,0
2,315,0,0,0,1
2,316,1,0,0,0
2,317,0,0,0,1
2,318,1,0,0,0
2,319,1,0,0,0
2,320,0,0,0,1
3,1,0,0,0,1
3,2,1,0,0,0
3,3,0,0,0,1
3,4,1,0,0,0
3,5,0,0,0,0
3,6,1,0,0,0
3,7,0,0,1,0
3,8,1,0,0,0
3,9,0,0,1,0
3,10,1,0,0,0
3,11,1,0,0,0
3,12,1,0,0,0
3,13,1,0,0,0
3,14,0,0,1,0
3,15,0,0,1,0
3,16,0,0,1,0
3,17,0,0,1,0
3,18,0,0,1,0
3,19,1,0,0,0
3,20,0,0,1,0
3,21,0,0,1,0
3,22,0,0,1,0
3,23,0,0,1,0
3,24,0,0,1,0
3,25,0,0,1,0
3,26,0,0,1,0
3,27,0,0,1,0
3,28,0,0,1,0
3,29,0,0,1,0
3,30,0,0,1,0
3,31,0,0,1,0
3,32,0,0,1,0
3,33,0,0,1,1
3,34,0,0,1,0
3,35,0,0,1,0
3,36,0,0,1,1
3,37,0,0,1,1
3,38,0,0,1,1
3,39,0,0,1,1
3,40,0,0,1,1
3,41,0,0,1,1
3,42,0,0,1,1
3,43,0,0,1,1
3,44,0,0,1,1
3,45,0,0,1,1
3,46,0,0,1,1
3,47,0,0,1,1
3,48,0,0,1,1
3,49,0,0,1,1
3,50,0,0,1,1
3,51,0,0,1,1
3,52,0,0,1,1
3,53,0,0,1,1
3,54,0,0,1,1
3,55,0,0,1,1
3,56,0,0,1,1
3,57,0,0,1,1
3,58,0,0,1,1
3,59,0,0,1,1
3,60,0,0,1,1
3,61,0,0,1,1
3,62,0,0,1,1
3,63,0,0,1,1
3,64,0,0,1,1
3,65,0,0,0,1
3,66,0,1,0,1
3,67,0,1,0,0
3,68,0,1,0,0
3,69,0,1,0,1
3,70,0,1,0,1
3,71,0,1,0,1
3,72,0,1,0,1
3,73,0,1,0,1
3,74,0,1,0,1
3,75,0,1,0,1
3,76,0,1,0,1
3,77,0,1,0,1
3,78,0,1,0,1
3,79,0,1,0,1
3,80,0,1,0,1
3,81,0,1,0,1
3,82,0,1,0,1
3,83,0,1,0,1
3,84,0,1,0,1
3,85,0,0,1,0
3,86,1,0,0,0
3,87,1,0,1,0
3,88,1,0,1,0
3,89,1,0,1,0
3,90,1,0,1,0
3,91,1,0,1,0
3,92,1,0,1,0
3,93,1,0,1,0
3,94,1,0,1,0
3,95,1,0,1,0
3,96,1,0,1,0
3,97,1,0,0,0
3,98,1,0,0,0
3,99,1,0,1,0
3,100,1,0,1,0
3,101,1,0,1,0
3,102,1,0,0,0
3,103,1,0,1,0
3,104,1,0,1,0
3,105,0,0,1,0
3,106,1,0,1,0
3,107,1,0,1,0
3,108,1,0,1,0
3,109,1,0,1,0
3,110,1,0,1,0
3,111,1,0,1,0
3,112,1,0,1,0
3,113,1,0,1,0
3,114,1,0,1,0
3,115,1,0,1,0
3,116,0,1,1,0
3,117,0,0,1,0
3,118,0,1,1,0
3,119,0,1,1,0
3,120,0,1,1,0
3,121,0,1,1,0
3,122,0,1,1,0
3,123,0,1,1,0
3,124,0,1,1,0
3,125,0,1,1,0
3,126,0,1,1,0
3,127,0,1,1,0
3,128,0,1,1,0
3,129,0,1,1,0
3,130,0,1,1,0
3,131,0,1,1,0
3,132,0,1,1,0
3,133,0,1,1,0
3,134,0,1,1,0
3,135,0,1,1,0
3,136,0,1,1,0
3,137,0,1,1,0
3,138,0,1,1,0
3,139,0,1,1,0
3,140,0,1,1,0
3,141,0,1,1,0
3,142,0,1,1,0
3,143,0,1,1,0
3,144,0,1,1,0
3,145,0,1,1,0
3,146,0,1,1,0
3,147,0,1,1,0
3,148,0,1,1,0
3,149,0,1,1,0
3,150,0,1,1,0
3,151,0,1,1,0
3,152,0,1,1,0
3,153,0,1,1,0
3,154,0,1,1,0
3,155,0,1,1,0
3,156,0,1,1,0
3,157,0,1,1,0
3,158,0,1,1,0
3,159,0,1,1,0
3,160,0,1,1,0
3,161,0,1,1,0
3,162,0,1,1,0
3,163,0,1,1,0
3,164,0,1,1,0
3,165,0,1,1,0
3,166,0,1,1,0
3,167,0,1,1,0
3,168,0,1,1,0
3,169,0,1,1,0
3,170,0,1,1,0
3,171,0,1,1,0
3,172,0,1,1,0
3,173,0,1,1,0
3,174,0,1,1,0
3,175,0,1,1,0
3,176,0,1,1,0
3,177,0,1,1,0
3,178,0,1,1,0
3,179,0,1,1,0
3,180,0,1,1,0
3,181,0,1,1,0
3,182,0,1,1,0
3,183,0,1,1,0
3,184,0,1,1,0
3,185,0,1,1,0
3,186,0,1,1,0
3,187,0,1,1,0
3,188,0,1,1,0
3,189,0,1,1,0
3,190,0,1,1,0
3,191,0,1,1,0
3,192,0,1,1,0
3,193,0,1,1,0
3,194,0,1,1,0
3,195,0,1,1,0
3,196,0,1,1,0
3,197,0,1,1,0
3,198,0,1,1,0
3,199,0,1,1,0
3,200,0,1,1,0
3,201,0,1,1,0
3,202,0,1,1,0
3,203,0,1,1,0
3,204,0,1,1,0
3,205,0,1,1,0
3,206,0,1,1,0
3,207,0,1,1,0
3,208,0,1,1,0
3,209,0,1,1,0
3,210,0,1,1,0
3,211,0,1,1,0
3,212,0,1,1,0
3,213,0,1,1,0
3,214,0,1,1,0
3,215,0,1,1,0
3,216,0,1,1,0
3,217,0,1,1,0
3,218,0,1,1,0
3,219,0,1,1,0
3,220,0,1,1,0
3,221,0,1,1,0
3,222,0,1,1,0
3,223,0,1,1,0
3,224,0,1,1,0
3,225,0,1,1,0
3,226,0,1,1,0
3,227,0,1,1,0
3,228,0,1,1,0
3,229,0,1,1,0
3,230,0,1,1,0
3,231,0,0,1,0
3,232,0,1,1,0
3,233,0,1,1,0
3,234,0,1,1,0
3,235,0,1,1,0
3,236,0,0,1,0
3,237,1,0,1,0
3,238,1,0,1,0
3,239,0,1,1,0
3,240,0,1,1,0
3,241,0,1,1,0
3,242,0,1,1,0
3,243,1,0,1,0
3,244,1,0,1,0
3,245,1,0,1,0
3,246,1,0,1,0
3,247,0,0,1,1
3,248,0,0,1,1
3,249,0,0,1,1
3,250,0,0,1,1
3,251,0,0,1,1
3,252,0,0,1,1
3,253,0,0,1,1
3,254,0,0,1,1
3,255,0,0,1,1
3,256,0,0,1,1
3,257,0,0,1,1
3,258,0,0,1,1
3,259,0,0,1,1
3,260,0,0,1,1
3,261,0,1,1,0
3,262,0,1,1,0
3,263,0,0,1,1
3,264,0,1,1,0
3,265,0,0,1,1
3,266,0,1,1,0
3,267,0,0,1,1
3,268,0,0,1,1
3,269,0,0,1,1
3,270,0,1,1,0
3,271,0,1,1,0
3,272,0,0,1,1
3,273,0,0,1,1
3,274,0,0,1,1
3,275,0,0,1,1
3,276,0,0,1,1
3,277,0,1,1,0
3,278,0,1,1,0
3,279,0,0,1,1
3,280,0,0,1,1
3,281,0,0,1,1
3,282,0,0,1,1
3,283,0,0,1,1
3,284,0,0,1,1
3,285,0,1,1,0
3,286,0,0,1,1
3,287,0,0,1,1
3,288,0,0,1,1
3,289,0,0,1,1
3,290,0,1,1,0
3,291,0,0,1,1
3,292,0,1,1,0
3,293,0,0,1,1
3,294,0,0,1,1
3,295,0,0,1,1
3,296,0,0,1,1
3,297,0,0,1,1
3,298,0,0,1,1
3,299,0,0,1,1
3,300,0,0,1,1
3,301,0,0,1,1
3,302,0,0,1,1
3,303,0,0,1,1
3,304,0,0,1,1
3,305,0,0,1,1
3,306,0,1,1,0
3,307,0,0,1,1
3,308,0,1,1,0
3,309,0,0,1,1
3,310,0,1,1,0
3,311,0,0,1,1
3,312,0,0,1,1
3,313,0,0,1,1
3,314,0,0,1,1
3,315,0,1,1,0
3,316,0,0,1,1
3,317,0,0,1,1
3,318,0,0,1,1
3,319,0,1,1,0
3,320,0,0,1,1
4,1,0,1,1,0
4,2,0,1,0,1
4,3,0,1,0,1
4,4,0,1,0,1
4,5,0,1,1,0
4,6,0,1,1,1
4,7,0,1,0,1
4,8,1,1,0,1
4,9,0,1,1,0
4,10,0,1,1,1
4,11,1,1,0,0
4,12,0,1,1,0
4,13,0,1,0,1
4,14,0,1,1,1
4,15,0,1,0,1
4,16,0,1,1,0
4,17,0,1,1,0
4,18,1,0,1,0
4,19,1,0,1,1
4,20,1,0,0,1
4,21,1,1,0,0
4,22,0,0,1,1
4,23,0,0,1,1
4,24,0,1,0,1
4,25,1,0,1,0
4,26,0,1,1,0
4,27,0,1,1,0
4,28,1,0,1,0
4,29,0,0,1,1
4,30,0,1,1,0
4,31,0,1,1,0
4,32,0,0,1,1
4,33,0,0,1,1
4,34,0,1,1,0
4,35,0,0,1,1
4,36,0,1,1,0
4,37,0,0,1,1
4,38,0,0,1,1
4,39,0,1,1,0
4,40,0,1,1,0
4,41,0,1,1,0
4,42,0,0,1,1
4,43,0,1,1,0
4,44,0,0,1,1
4,45,0,1,1,0
4,46,0,0,1,1
4,47,0,0,1,1
4,48,0,0,1,1
4,49,0,1,1,0
4,50,0,1,1,0
4,51,0,0,1,1
4,52,0,1,1,0
4,53,0,0,1,1
4,54,0,1,1,0
4,55,0,1,1,0
4,56,0,1,1,0
4,57,0,1,1,0
4,58,0,0,1,1
4,59,0,0,1,1
4,60,0,0,1,1
4,61,0,1,1,0
4,62,0,1,1,0
4,63,0,1,1,0
4,64,0,0,1,0
4,65,0,1,1,0
4,66,0,1,1,0
4,67,0,0,1,1
4,68,0,1,1,0
4,69,0,0,1,1
4,70,0,0,1,1
4,71,0,0,1,1
4,72,0,0,1,1
4,73,0,1,1,0
4,74,0,0,1,1
4,75,0,0,1,1
4,76,0,1,1,0
4,77,0,1,1,0
4,78,0,0,1,1
4,79,0,1,1,0
4,80,0,0,1,1
4,81,0,0,1,1
4,82,0,1,1,0
4,83,0,1,1,0
4,84,0,0,1,1
4,85,0,1,1,0
4,86,0,1,1,0
4,87,0,0,1,1
4,88,0,0,1,1
4,89,0,0,1,1
4,90,0,1,1,0
4,91,0,1,1,0
4,92,0,0,1,1
4,93,0,1,1,0
4,94,0,1,1,0
4,95,0,0,1,1
4,96,0,1,1,0
4,97,0,1,1,0
4,98,0,0,1,1
4,99,0,0,1,1
4,100,0,0,1,1
4,101,0,0,1,1
4,102,0,0,1,1
4,103,0,0,1,1
4,104,0,0,1,1
4,105,0,0,1,1
4,106,0,0,1,1
4,107,0,0,1,1
4,108,0,1,1,0
4,109,0,1,1,0
4,110,0,1,1,0
4,111,0,0,1,1
4,112,0,0,1,1
4,113,0,0,1,1
4,114,0,0,1,1
4,115,0,1,1,0
4,116,0,1,1,0
4,117,0,0,1,1
4,118,0,1,1,0
4,119,0,1,1,0
4,120,0,0,1,1
4,121,0,0,1,1
4,122,0,0,1,1
4,123,0,0,1,1
4,124,0,1,1,0
4,125,0,1,1,0
4,126,0,1,1,0
4,127,0,0,1,1
4,128,0,1,1,0
