iSession,iTrial,neck_use,head_use,leg_use,tail_use
1,144,0,0,0,1
1,145,1,1,1,0
1,146,1,1,1,0
1,147,0,1,0,0
1,148,1,0,0,0
1,149,1,0,1,0
1,150,1,0,1,0
1,151,1,0,0,1
1,152,1,0,1,0
1,153,0,1,1,0
1,154,0,1,0,1
1,155,1,0,1,0
1,156,1,0,1,0
1,157,0,1,0,1
1,158,1,0,0,1
1,159,1,0,0,1
1,160,0,0,0,1
1,161,0,0,1,1
1,162,0,1,0,1
1,163,0,1,0,1
1,164,1,1,0,0
1,165,0,1,0,1
1,166,1,1,0,0
1,167,0,1,0,1
1,168,1,1,0,0
1,169,1,1,0,0
1,170,0,0,1,1
1,171,0,0,1,1
1,172,0,0,0,0
1,173,1,1,1,0
1,174,1,1,1,0
1,175,1,1,1,0
1,176,1,1,1,0
1,177,0,1,1,1
1,178,0,1,1,0
1,179,0,1,0,1
1,180,0,1,1,0
1,181,0,1,0,1
1,182,0,1,0,1
1,183,1,0,1,0
1,184,0,0,0,1
1,185,1,0,0,0
1,186,0,0,1,0
1,187,0,0,0,1
1,188,1,0,0,0
1,189,0,0,0,1
1,190,0,0,0,0
1,191,1,0,0,1
1,192,1,0,1,0
1,193,0,1,1,0
1,194,0,1,1,0
1,195,0,1,1,0
1,196,0,1,1,0
1,197,1,1,1,0
1,198,1,1,1,1
1,199,1,0,1,0
1,200,0,1,0,0
1,201,0,1,0,0
1,202,1,1,1,1
1,203,1,1,0,1
1,204,1,1,0,1
1,205,1,1,0,1
1,206,0,1,1,0
1,207,1,1,0,1
1,208,0,1,1,0
1,209,1,1,1,1
1,210,1,1,1,1
1,211,1,1,1,1
1,212,0,1,0,1
1,213,0,1,0,1
1,214,0,1,0,1
1,215,0,0,0,1
1,216,0,1,0,0
1,217,0,0,1,1
1,218,1,1,0,0
1,219,0,0,0,0
1,220,0,1,0,1
1,221,0,1,1,0
1,222,0,0,0,0
1,223,0,0,1,0
1,224,0,0,1,0
1,225,1,0,0,0
1,226,0,1,0,1
1,227,0,1,1,0
1,228,0,1,1,0
1,229,1,0,1,0
1,230,0,1,1,0
1,231,0,1,1,0
1,232,0,1,0,1
1,233,1,0,0,1
1,234,0,1,1,0
1,235,0,1,0,1
1,236,0,1,1,0
1,237,0,1,1,0
1,238,0,1,0,1
1,239,0,1,1,0
1,240,0,1,0,1
1,241,0,0,0,1
1,242,0,0,0,1
1,243,1,0,0,0
1,244,1,0,0,0
1,245,1,0,0,0
1,246,1,0,0,0
1,247,1,0,0,0
1,248,1,0,0,0
1,249,0,1,1,1
1,250,0,1,1,1
1,251,0,1,1,1
1,252,0,1,1,1
1,253,0,1,1,1
1,254,0,1,1,1
1,255,0,1,1,1
1,256,0,0,0,0
1,257,0,1,0,1
1,258,0,1,1,0
1,259,0,1,1,0
1,260,0,1,0,0
1,261,0,0,0,1
1,262,0,0,0,0
1,263,0,1,1,1
1,264,0,0,1,1
1,265,0,0,1,0
1,266,0,0,1,1
1,267,0,0,1,1
1,268,0,1,1,0
1,269,0,1,1,0
1,270,0,0,1,1
1,271,0,1,1,0
1,272,0,1,1,0
1,273,0,0,1,1
1,274,0,0,1,1
1,275,0,1,1,0
1,276,0,1,1,0
1,277,0,1,1,0
1,278,1,0,1,0
1,279,0,0,1,1
1,280,1,0,1,0
1,281,0,0,1,1
1,282,0,1,0,1
1,283,0,1,0,1
1,284,1,0,0,1
1,285,0,1,0,1
1,286,1,0,0,1
1,287,1,0,0,1
1,288,1,0,0,1
1,289,0,0,0,0
1,290,0,0,0,0
1,291,0,1,0,0
1,292,0,1,0,0
1,293,1,0,0,0
1,294,0,0,0,0
1,295,0,0,0,0
1,296,1,1,0,1
1,297,1,0,1,1
1,298,0,0,1,1
1,299,0,1,1,0
1,300,0,0,1,1
1,301,0,0,1,1
1,302,1,0,1,0
1,303,1,0,1,0
1,304,1,0,1,0
1,305,0,1,1,1
1,306,0,0,1,1
1,307,0,0,0,1
1,308,0,0,0,1
1,309,0,0,0,1
1,310,0,0,0,1
1,311,0,1,0,0
1,312,0,1,1,0
1,313,0,0,1,1
1,314,0,1,1,0
1,315,1,1,1,0
1,316,0,0,1,1
1,317,1,1,1,0
1,318,0,1,1,0
1,319,0,0,1,1
1,320,0,1,1,0
2,1,0,0,1,0
2,2,0,0,1,0
2,3,0,0,1,0
2,4,0,0,1,0
2,5,0,0,1,0
2,6,0,0,1,0
2,7,0,0,1,0
2,8,0,0,1,0
2,9,0,0,1,0
2,10,0,0,1,0
2,11,0,0,1,0
2,12,0,0,1,0
2,13,0,0,1,0
2,14,0,0,1,0
2,15,0,0,1,0
2,16,0,0,1,0
2,17,0,0,1,0
2,18,0,0,1,0
2,19,0,0,1,0
2,20,0,0,1,0
2,21,0,0,1,0
2,22,0,0,1,0
2,23,0,0,1,0
2,24,0,0,1,0
2,25,0,0,1,0
2,26,0,0,1,0
2,27,0,0,1,0
2,28,0,0,1,0
2,29,0,0,1,0
2,30,0,0,1,0
2,31,0,0,1,0
2,32,0,0,1,0
2,33,0,1,1,0
2,34,0,1,1,0
2,35,0,1,1,0
2,36,1,0,1,0
2,37,0,1,1,0
2,38,0,1,1,0
2,39,0,1,1,0
2,40,0,1,1,0
2,41,0,1,1,0
2,42,0,1,1,0
2,43,1,0,1,0
2,44,0,1,1,0
2,45,0,1,1,0
2,46,1,0,1,0
2,47,0,1,1,0
2,48,1,0,1,0
2,49,0,1,1,0
2,50,1,0,1,0
2,51,0,1,1,0
2,52,0,0,1,1
2,53,0,1,1,0
2,54,0,1,1,0
2,55,0,1,1,0
2,56,0,1,1,0
2,57,0,1,1,0
2,58,0,1,1,0
2,59,0,1,1,0
2,60,1,0,1,0
2,61,0,1,1,0
2,62,1,0,1,0
2,63,1,0,1,0
2,64,0,1,1,0
2,65,1,0,1,0
2,66,1,0,1,0
2,67,0,1,1,0
2,68,0,1,1,0
2,69,1,0,1,0
2,70,0,1,1,0
2,71,0,1,1,0
2,72,0,1,1,0
2,73,0,1,1,0
2,74,0,1,1,0
2,75,0,1,1,0
2,76,0,1,1,0
2,77,0,1,1,0
2,78,0,1,1,0
2,79,0,1,1,0
2,80,0,1,1,0
2,81,0,1,1,0
2,82,0,1,1,0
2,83,0,1,1,0
2,84,1,0,1,0
2,85,1,0,1,0
2,86,0,1,1,0
2,87,0,1,1,0
2,88,0,1,1,0
2,89,0,1,1,0
2,90,0,1,1,0
2,91,0,1,1,0
2,92,0,1,1,0
2,93,0,1,1,0
2,94,0,1,1,0
2,95,1,0,1,0
2,96,0,1,1,0
2,97,0,1,1,0
2,98,0,1,1,0
2,99,0,1,1,0
2,100,1,0,1,0
2,101,1,0,1,0
2,102,0,1,1,0
2,103,1,0,1,0
2,104,0,1,1,0
2,105,1,0,1,0
2,106,0,1,1,0
2,107,0,1,1,0
2,108,1,0,1,0
2,109,1,0,1,0
2,110,1,0,1,0
2,111,0,1,1,0
2,112,1,0,1,0
2,113,0,0,1,1
2,114,1,0,1,0
2,115,0,0,1,1
2,116,0,1,1,0
2,117,0,0,1,1
2,118,0,0,1,1
2,119,0,0,1,1
2,120,0,0,1,1
2,121,0,1,1,0
2,122,0,0,1,1
2,123,0,0,1,1
2,124,0,1,1,0
2,125,0,0,1,1
2,126,0,1,1,0
2,127,0,1,1,0
2,128,0,0,1,1
2,129,0,0,1,1
2,130,0,0,1,1
2,131,0,0,1,1
2,132,0,1,1,0
2,133,0,0,1,1
2,134,0,0,1,1
2,135,0,0,1,1
2,136,0,0,1,1
2,137,0,0,1,1
2,138,0,0,1,1
2,139,0,0,1,1
2,140,0,0,1,1
2,141,0,0,1,1
2,142,0,0,1,1
2,143,0,1,1,0
2,144,0,1,1,0
2,145,0,1,1,0
2,146,0,1,1,0
2,147,0,0,1,1
2,148,0,1,1,0
2,149,0,0,1,1
2,150,0,0,1,1
2,151,0,0,1,1
2,152,0,1,1,0
2,153,0,0,1,1
2,154,0,1,1,0
2,155,0,1,1,0
2,156,0,0,1,1
2,157,0,1,1,0
2,158,0,0,1,1
2,159,0,1,1,0
2,160,0,1,1,0
2,161,0,1,1,0
2,162,0,0,1,1
2,163,0,0,1,1
2,164,0,1,1,0
2,165,0,0,1,1
2,166,0,1,1,0
2,167,0,0,1,1
2,168,0,1,1,0
2,169,0,1,1,0
2,170,0,1,1,0
2,171,0,0,1,1
2,172,0,0,1,1
2,173,0,0,1,1
2,174,0,0,1,1
2,175,0,0,1,1
2,176,0,0,1,1
2,177,0,0,1,1
2,178,0,1,1,0
2,179,0,1,1,0
2,180,0,0,1,1
2,181,0,0,1,1
2,182,0,1,1,0
2,183,0,0,1,1
2,184,0,1,1,0
2,185,0,0,1,1
2,186,0,0,1,1
2,187,0,0,1,1
2,188,0,0,1,1
2,189,0,0,1,1
2,190,0,1,1,0
2,191,0,1,1,0
2,192,0,0,1,1
