iSession,iTrial,neck_use,head_use,leg_use,tail_use
2,83,1,1,0,0
2,84,1,1,0,0
2,85,0,1,0,1
2,86,1,1,0,0
2,87,1,1,0,0
2,88,1,1,0,0
2,89,1,1,0,0
2,90,1,1,0,0
2,91,1,1,0,0
2,92,0,1,1,0
2,93,0,1,1,0
2,94,1,1,0,0
2,95,0,1,1,0
2,96,1,1,0,0
2,97,0,0,0,1
2,98,0,1,0,1
2,99,1,1,0,0
2,100,1,1,0,0
2,101,1,1,0,0
2,102,0,1,0,1
2,103,1,1,0,0
2,104,1,1,0,1
2,105,0,1,1,1
2,106,1,1,0,0
2,107,1,1,0,0
2,108,1,0,1,0
2,109,1,0,1,0
2,110,1,1,0,0
2,111,1,0,1,0
2,112,1,1,0,0
2,113,1,1,0,0
2,114,1,0,1,0
2,115,0,0,1,0
2,116,0,0,1,1
2,117,1,1,0,0
2,118,1,1,0,0
2,119,1,1,0,0
2,120,1,1,0,0
2,121,1,1,0,0
2,122,1,1,0,0
2,123,1,1,0,0
2,124,1,1,0,0
2,125,1,1,0,0
2,126,1,1,0,0
2,127,1,1,0,0
2,128,1,1,0,0
2,129,1,1,0,1
2,130,1,1,0,0
2,131,1,1,0,0
2,132,1,1,0,0
2,133,1,1,1,1
2,134,0,1,0,1
2,135,1,0,0,0
2,136,1,1,0,0
2,137,1,1,0,0
2,138,1,1,0,0
2,139,1,0,0,0
2,140,1,1,0,0
2,141,1,1,0,0
2,142,1,0,1,0
2,143,1,1,0,0
2,144,1,1,0,1
2,145,1,0,0,0
2,146,1,1,0,1
2,147,1,1,0,1
2,148,1,1,0,0
2,149,1,1,0,0
2,150,1,1,0,0
2,151,1,1,0,0
2,152,1,1,0,0
2,153,1,1,0,0
2,154,1,1,0,0
2,155,1,1,0,0
2,156,1,0,0,0
2,157,1,0,0,0
2,158,1,1,1,1
2,159,1,1,0,0
2,160,0,1,0,1
2,161,1,0,0,0
2,162,0,1,0,1
2,163,0,1,0,1
2,164,0,0,1,0
2,165,0,0,1,0
2,166,0,1,0,1
2,167,1,1,0,0
2,168,0,1,0,1
2,169,1,1,0,0
2,170,1,1,0,0
2,171,1,1,0,0
2,172,1,1,0,0
2,173,1,1,0,0
2,174,1,1,0,0
2,175,1,1,0,0
2,176,0,1,0,1
2,177,1,1,0,0
2,178,1,1,0,0
2,179,0,1,0,1
2,180,0,1,0,1
2,181,1,1,0,0
2,182,1,1,0,0
2,183,1,0,0,1
2,184,1,1,0,0
2,185,1,0,0,1
2,186,1,1,0,0
2,187,1,1,0,0
2,188,1,0,0,1
2,189,1,1,0,0
2,190,1,0,0,1
2,191,1,0,0,1
2,192,0,1,0,1
2,193,1,1,0,0
2,194,1,0,0,1
2,195,1,1,0,0
2,196,0,0,0,1
2,197,1,0,0,1
2,198,1,0,0,1
2,199,1,0,0,1
2,200,1,0,0,1
2,201,1,1,0,0
2,202,0,1,0,1
2,203,1,0,0,1
2,204,1,1,0,0
2,205,1,0,0,1
2,206,1,0,0,1
2,207,1,1,0,0
2,208,1,1,0,0
2,209,1,0,0,1
2,210,1,0,0,1
2,211,1,0,0,1
2,212,1,1,0,0
2,213,1,1,0,0
2,214,1,1,0,0
2,215,1,0,0,1
2,216,1,0,0,1
2,217,1,1,0,0
2,218,1,1,0,0
2,219,0,1,0,1
2,220,1,0,0,1
2,221,1,0,0,1
2,222,1,1,0,0
2,223,1,0,0,1
2,224,1,1,0,0
2,225,1,0,0,1
2,226,1,1,0,0
2,227,1,1,0,0
2,228,1,0,0,1
2,229,1,0,0,1
2,230,1,1,0,0
2,231,1,1,0,0
2,232,1,1,0,0
2,233,1,1,0,0
2,234,1,0,0,1
2,235,1,1,0,0
2,236,1,0,0,1
2,237,1,0,0,1
2,238,1,0,0,1
2,239,1,0,0,1
2,240,1,1,0,0
2,241,1,1,0,0
2,242,1,1,0,0
2,243,1,1,0,0
2,244,1,1,0,0
2,245,1,0,0,1
2,246,1,0,0,1
2,247,1,0,0,1
2,248,1,1,0,0
2,249,1,0,0,1
2,250,1,1,0,0
2,251,1,1,0,0
2,252,1,0,0,1
2,253,1,1,0,0
2,254,1,0,0,1
2,255,1,1,0,0
2,256,1,0,0,1
2,257,1,0,0,1
2,258,1,0,0,1
2,259,1,0,0,1
2,260,1,1,0,0
2,261,1,1,0,0
2,262,1,1,0,0
2,263,1,1,0,0
2,264,1,1,0,0
2,265,1,0,0,1
2,266,1,0,0,1
2,267,1,1,0,0
2,268,1,0,0,1
2,269,1,0,0,1
2,270,1,0,0,1
2,271,1,0,0,1
2,272,1,0,0,1
2,273,1,0,0,1
2,274,1,0,0,1
2,275,1,1,0,0
2,276,1,1,0,0
2,277,1,0,0,1
2,278,1,0,0,1
2,279,1,0,0,1
2,280,1,0,0,1
2,281,1,0,0,1
2,282,1,0,0,1
2,283,1,0,0,1
2,284,1,0,0,1
2,285,1,0,0,1
2,286,1,0,0,1
2,287,1,1,0,0
2,288,1,1,0,0
2,289,1,1,0,0
2,290,1,1,0,0
2,291,1,0,0,1
2,292,1,0,0,1
2,293,1,1,0,0
2,294,1,0,0,1
2,295,1,1,0,0
2,296,1,1,0,0
2,297,1,0,0,1
2,298,1,0,0,1
2,299,1,1,0,0
2,300,1,0,0,1
2,301,1,0,0,1
2,302,1,1,0,0
2,303,1,0,0,1
2,304,1,0,0,1
2,305,1,1,0,0
2,306,1,0,0,1
2,307,1,0,0,1
2,308,1,0,0,1
2,309,1,0,0,1
2,310,1,1,0,0
2,311,1,0,0,1
2,312,1,1,0,0
2,313,1,0,0,1
2,314,1,1,0,0
2,315,1,1,0,0
2,316,1,0,0,1
2,317,1,0,0,1
2,318,1,0,0,1
2,319,1,0,0,1
2,320,1,0,0,1
